hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m
5193,93.17,31.2,782.0,158.0,4.55
5194,93.17,32.5,894.0,160.0,4.69
5195,93.17,33.57,961.0,145.0,4.55
5196,93.17,34.2,952.0,145.0,4.34
5197,93.17,34.32,887.0,138.0,4.55
5198,93.17,34.43,757.0,138.0,4.34
5199,93.17,34.2,586.0,131.0,3.66
5200,93.17,33.06,388.0,115.0,4.0
5201,93.17,32.22,187.0,80.0,3.93
5202,93.17,31.13,22.0,17.0,3.52
5203,93.17,30.18,0.0,0.0,3.45
5204,93.17,29.89,0.0,0.0,2.62
5205,93.17,29.22,0.0,0.0,2.55
5206,117.92,28.62,0.0,0.0,2.97
5207,117.92,28.04,0.0,0.0,3.31
5208,117.92,27.55,0.0,0.0,3.45
5209,117.92,27.14,0.0,0.0,4.0
5210,117.92,26.64,0.0,0.0,4.34
5211,117.92,26.03,0.0,0.0,4.07
5212,117.92,25.64,0.0,0.0,4.55
5213,117.92,25.28,57.0,39.0,4.97
5214,102.92,25.42,239.0,97.0,5.03
5215,93.17,26.47,442.0,125.0,6.21
5216,93.17,28.21,627.0,145.0,6.9
5217,104.577978882445,29.52,785.0,154.0,7.1
5218,105.2340952688,30.68,897.0,154.0,7.03
5219,113.948020617057,31.68,954.0,151.0,6.83
5220,122.18671132124,32.41,940.0,156.0,6.48
5221,122.346018038776,32.92,838.0,203.0,6.28
5222,123.344734677646,32.75,731.0,167.0,6.14
5223,123.84897739093,32.59,581.0,135.0,5.93
5224,123.277525973301,32.14,385.0,114.0,5.52
5225,125.159780426695,31.5,189.0,78.0,5.52
5226,124.88676732824,30.57,18.0,15.0,5.1
5227,95.67,29.75,0.0,0.0,4.62
5228,95.67,28.97,0.0,0.0,4.07
5229,95.67,28.44,0.0,0.0,3.86
5230,117.92,28.03,0.0,0.0,3.93
5231,117.92,27.7,0.0,0.0,4.55
5232,117.92,27.39,0.0,0.0,4.83
5233,117.92,27.06,0.0,0.0,4.69
5234,117.92,26.77,0.0,0.0,4.62
5235,117.92,26.35,0.0,0.0,4.55
5236,117.92,25.75,0.0,0.0,4.69
5237,117.92,25.27,59.0,37.0,4.9
5238,102.92,25.55,225.0,106.0,5.24
5239,93.17,26.53,435.0,127.0,6.21
5240,93.17,27.85,629.0,139.0,7.03
5241,104.40692399844,28.78,776.0,158.0,6.62
5242,104.986114232328,30.01,822.0,262.0,5.93
5243,111.943878213961,30.92,908.0,211.0,5.03
5244,119.917968332775,31.52,738.0,402.0,4.34
5245,118.818689511372,32.01,364.0,350.0,4.28
5246,122.164751370788,32.23,421.0,357.0,4.41
5247,121.418426611884,30.26,582.0,129.0,4.55
5248,120.840722771249,30.59,360.0,138.0,4.76
5249,119.127002361451,30.23,142.0,100.0,4.41
5250,118.652597602581,28.78,14.0,13.0,4.48
5251,95.67,27.73,0.0,0.0,4.69
5252,95.67,27.35,0.0,0.0,4.69
5253,95.67,26.83,0.0,0.0,4.41
5254,117.92,26.36,0.0,0.0,4.83
5255,117.92,25.98,0.0,0.0,4.9
5256,117.92,25.63,0.0,0.0,4.9
5257,117.92,25.41,0.0,0.0,4.9
5258,117.92,25.19,0.0,0.0,5.03
5259,117.92,24.92,0.0,0.0,5.38
5260,117.92,24.61,0.0,0.0,5.52
5261,117.92,24.35,53.0,37.0,5.59
5262,102.92,24.73,217.0,109.0,6.0
5263,93.17,25.69,427.0,133.0,7.1
5264,93.17,26.91,613.0,156.0,7.17
5265,104.351111660758,28.0,751.0,192.0,7.03
5266,104.902805529267,29.05,889.0,155.0,6.76
5267,111.927265027852,29.77,925.0,175.0,6.69
5268,116.408744994654,30.34,872.0,248.0,6.48
5269,117.582400641039,30.36,820.0,217.0,6.41
5270,120.468053549801,30.48,734.0,151.0,6.28
5271,119.114596248026,30.24,556.0,153.0,5.72
5272,121.586217475838,29.74,349.0,147.0,5.59
5273,122.87646623417,29.13,121.0,98.0,5.52
5274,119.600518014734,28.27,3.0,3.0,5.03
5275,95.67,27.47,0.0,0.0,4.48
5276,95.67,26.76,0.0,0.0,4.14
5277,95.67,26.33,0.0,0.0,4.28
5278,117.92,25.98,0.0,0.0,4.62
5279,117.92,25.69,0.0,0.0,4.76
5280,117.92,25.44,0.0,0.0,4.76
5281,117.92,25.19,0.0,0.0,4.62
5282,117.92,24.83,0.0,0.0,4.55
5283,117.92,24.48,0.0,0.0,4.62
5284,117.92,24.17,0.0,0.0,4.76
5285,117.92,23.97,49.0,36.0,4.83
5286,102.92,24.3,219.0,106.0,5.1
5287,93.17,25.19,428.0,130.0,6.14
5288,93.17,26.59,594.0,180.0,6.34
5289,104.349133328305,27.91,677.0,289.0,6.14
5290,104.884457073425,28.91,845.0,221.0,5.52
5291,113.450718318614,29.7,919.0,184.0,4.83
5292,117.329824438688,30.53,812.0,326.0,4.34
5293,117.690685740277,31.15,837.0,186.0,4.07
5294,121.02732240086,31.49,708.0,186.0,3.93
5295,120.866140637916,31.45,449.0,261.0,3.79
5296,123.866792673403,31.04,376.0,112.0,3.45
5297,121.352560334713,30.19,125.0,97.0,3.38
5298,119.528644421384,29.2,8.0,8.0,3.1
5299,95.67,28.32,0.0,0.0,2.14
5300,95.67,27.7,0.0,0.0,1.31
5301,95.67,26.84,0.0,0.0,1.38
5302,117.92,26.17,0.0,0.0,1.59
5303,117.92,25.57,0.0,0.0,1.93
5304,117.92,25.19,0.0,0.0,2.28
5305,117.92,24.87,0.0,0.0,2.55
5306,117.92,24.52,0.0,0.0,2.62
5307,117.92,24.23,0.0,0.0,2.69
5308,117.92,24.04,0.0,0.0,2.69
5309,117.92,23.92,45.0,35.0,2.62
5310,102.92,24.9,199.0,117.0,2.41
5311,93.17,26.77,351.0,204.0,2.69
5312,93.17,28.47,539.0,247.0,3.03
5313,104.350824301822,29.87,722.0,233.0,3.38
5314,104.895662644207,31.11,710.0,377.0,3.31
5315,111.978772488083,32.02,662.0,445.0,3.03
5316,116.992309340307,32.63,106.0,106.0,2.62
5317,116.029442121512,33.02,208.0,208.0,2.21
5318,119.385191007084,33.12,186.0,186.0,1.59
5319,119.301943748469,32.73,329.0,278.0,0.9
5320,119.392503796915,31.57,358.0,130.0,1.1
5321,119.288639343674,30.56,152.0,91.0,2.0
5322,118.622910241154,29.34,10.0,10.0,2.28
5323,95.67,28.29,0.0,0.0,1.79
5324,95.67,27.1,0.0,0.0,1.93
5325,95.67,26.36,0.0,0.0,1.66
5326,117.92,25.55,0.0,0.0,1.31
5327,117.92,24.76,0.0,0.0,0.83
5328,117.92,24.65,0.0,0.0,0.69
5329,117.92,24.01,0.0,0.0,0.83
5330,117.92,23.16,0.0,0.0,1.17
5331,117.92,22.61,0.0,0.0,1.38
5332,117.92,22.25,0.0,0.0,1.45
5333,117.92,22.03,50.0,34.0,1.59
5334,102.92,23.58,229.0,93.0,1.31
5335,93.17,27.18,429.0,126.0,1.38
5336,93.17,28.97,621.0,141.0,1.45
5337,93.17,30.36,780.0,149.0,1.31
5338,93.17,31.45,874.0,171.0,1.24
5339,93.17,32.17,936.0,163.0,1.52
5340,93.17,32.81,881.0,232.0,2.21
5341,93.17,32.98,860.0,153.0,3.1
5342,93.17,32.84,735.0,146.0,3.86
5343,93.17,32.04,546.0,161.0,4.41
5344,93.17,31.32,360.0,124.0,4.69
5345,93.17,30.27,166.0,79.0,4.48
5346,93.17,29.06,8.0,8.0,3.66
5347,93.17,28.11,0.0,0.0,2.69
5348,93.17,27.23,0.0,0.0,2.48
5349,93.17,26.73,0.0,0.0,1.72
5350,117.92,26.12,0.0,0.0,1.1
