hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m,RH
5223,123.84897739093,25.97,579,141,5.31,75.55
5224,123.277525973301,25.94,0,0,4.76,76.25
5225,125.159780426695,25.87,184,78,4.34,76.9
5226,124.88676732824,25.75,12,12,3.79,77.3
5227,95.67,25.63,0,0,3.31,77.8
5228,95.67,25.55,0,0,3.24,79.35
5229,95.67,25.45,0,0,3.38,80.55
5230,117.92,25.36,0,0,3.59,81.35
5231,117.92,25.22,0,0,2.9,76.1
5232,117.92,25.2,0,0,2.9,75.25
5233,117.92,25.21,0,0,3.03,74.7
5234,117.92,25.22,0,0,3.03,74.75
5235,117.92,25.27,0,0,3.17,75.35
5236,117.92,25.29,0,0,3.31,76.2
5237,117.92,25.33,47,30,3.59,76.95
5238,102.92,25.38,232,82,3.93,77.35
5239,93.17,25.43,434,115,4.14,77.5
5240,93.17,25.48,628,128,4.14,77
5241,104.40692399844,25.57,788,137,3.86,75.5
5242,104.986114232328,25.64,900,140,3.45,74.2
5243,111.943878213961,26.08,950,152,3.1,65.55
5244,119.917968332775,26.17,942,151,2.55,64.5
5245,118.818689511372,26.22,879,140,1.79,64
5246,122.164751370788,26.29,754,134,0.97,63.55
5247,121.418426611884,26.37,586,125,1.66,65.15
5248,120.840722771249,26.34,391,102,2.9,69.55
5249,119.127002361451,26.16,188,70,3.59,75.3
5250,118.652597602581,25.93,11,11,3.93,80
5251,95.67,25.75,0,0,4.21,82.8
5252,95.67,25.64,0,0,4.41,83.6
5253,95.67,25.6,0,0,4.48,83.2
5254,117.92,25.58,0,0,4.48,83.55
5255,117.92,25.46,0,0,3.86,85.9
5256,117.92,25.46,0,0,3.17,86.1
5257,117.92,25.47,0,0,2.97,86.3
5258,117.92,25.48,0,0,3.1,86.7
5259,117.92,25.52,0,0,3.17,86.9
5260,117.92,25.52,0,0,3.1,87.35
5261,117.92,25.52,46,29,2.97,87.65
5262,102.92,25.54,226,86,3.24,87.3
5263,93.17,25.64,429,118,3.52,85.7
5264,93.17,25.83,630,122,3.93,82.4
5265,104.351111660758,26.02,786,136,4.34,77.75
5266,104.902805529267,26.16,903,131,4.48,73.35
5267,111.927265027852,26.48,953,142,4.83,69.1
5268,116.408744994654,26.54,946,142,4.48,66.5
5269,117.582400641039,26.67,877,140,3.86,64.5
5270,120.468053549801,26.77,752,134,2.69,62.45
5271,119.114596248026,26.92,586,119,0.97,64.1
5272,121.586217475838,26.85,388,102,1.93,69.35
5273,122.87646623417,26.63,184,70,3.45,76.4
5274,119.600518014734,26.33,0,0,4.14,83.35
5275,95.67,26.11,0,0,4.34,86.75
5276,95.67,25.99,0,0,4.28,87.5
5277,95.67,25.91,0,0,4.28,87.05
5278,117.92,25.87,0,0,4.28,86.7
5279,117.92,25.77,0,0,3.24,87.25
5280,117.92,25.78,0,0,2.83,86.65
5281,117.92,25.79,0,0,2.48,86.55
5282,117.92,25.83,0,0,2.41,86.65
5283,117.92,25.83,0,0,2.28,86.95
5284,117.92,25.85,0,0,2.21,87
5285,117.92,25.8,43,28,2.14,87.6
5286,102.92,25.79,227,83,2,87.95
5287,93.17,25.8,435,108,1.93,87.7
5288,93.17,25.91,628,122,1.79,86.55
5289,104.349133328305,26.09,793,120,1.45,83.95
5290,104.884457073425,26.34,902,131,1.17,80.15
5291,113.450718318614,26.73,952,142,1.59,70.65
5292,117.329824438688,26.94,944,141,1.17,68.3
5293,117.690685740277,27.21,875,140,0.69,67.35
5294,121.02732240086,27.35,750,135,0.34,68.7
5295,120.866140637916,27.26,578,130,1.31,73.8
5296,123.866792673403,26.94,384,106,2.55,80.85
5297,121.352560334713,26.6,182,70,3.45,0
5298,119.528644421384,26.39,0,0,3.86,87.9
5299,95.67,26.32,0,0,4.34,86.85
5300,95.67,26.41,0,0,4.69,84.95
5301,95.67,26.48,0,0,5.17,84.35
5302,117.92,26.5,0,0,5.52,84.2
5303,117.92,26.34,0,0,5.79,86.05
5304,117.92,26.29,0,0,6.28,86.3
5305,117.92,26.27,0,0,6.69,86.65
5306,117.92,26.26,0,0,6.9,86.95
5307,117.92,26.27,0,0,6.69,87.1
5308,117.92,26.27,0,0,6.21,87.3
5309,117.92,26.25,38,28,5.52,87.5
5310,102.92,26.24,219,90,4.69,87.65
5311,93.17,26.25,426,118,4.07,87.95
5312,93.17,26.29,623,128,3.45,88.5
5313,104.350824301822,26.4,778,143,3.03,87.6
5314,104.895662644207,26.59,895,140,2.55,85.4
5315,111.978772488083,27.13,950,142,2.83,80.55
5316,116.992309340307,27.35,942,141,2.21,77.2
5317,116.029442121512,27.63,873,140,1.59,73.2
5318,119.385191007084,27.86,748,135,1.03,69.9
5319,119.301943748469,27.98,578,124,0.62,68.95
5320,119.392503796915,27.9,383,102,1.52,70.8
5321,119.288639343674,27.45,181,66,3.1,77.25
5322,118.622910241154,26.98,0,0,4.41,83.9
5323,95.67,26.73,0,0,5.03,86.9
5324,95.67,26.75,0,0,5.17,87
5325,95.67,26.84,0,0,5.59,86.7
5326,117.92,26.96,0,0,6.21,85.2
5327,117.92,26.82,0,0,6.48,84.35
5328,117.92,26.89,0,0,7.86,82.2
5329,117.92,26.87,0,0,9.24,81.55
5330,117.92,26.79,0,0,9.17,82.5
5331,117.92,26.5,0,0,7.79,84.5
5332,117.92,26.34,0,0,9.86,77.5
5333,117.92,25.75,34,26,12,77
5334,102.92,25.28,188,111,12.34,77.3
5335,93.17,24.9,401,149,12.34,76.1
5336,93.17,24.71,594,171,12.28,75.75
5337,93.17,24.72,760,174,12.41,74.1
5338,93.17,25.06,869,184,12.21,70.75
5339,93.17,24.76,862,283,11.66,74.15
5340,93.17,24.91,895,221,10.97,71.95
5341,93.17,25.06,861,157,10.34,70.05
5342,93.17,25.23,733,156,9.86,68.15
5343,93.17,25.4,556,154,9.45,66.6
5344,93.17,25.43,351,138,9.1,66.1
5345,93.17,25.31,174,71,8.97,67.25
5346,93.17,25.15,0,0,9.03,68.75
5347,93.17,25.1,0,0,9.1,69.3
5348,93.17,25.12,0,0,9.1,68.35
5349,93.17,25.15,0,0,9.31,66.4
5350,117.92,25.21,0,0,9.17,63.5
5351,117.92,25.02,0,0,8.97,62.15
5352,117.92,24.95,0,0,8.62,60.9
5353,117.92,24.84,0,0,8.21,60.7
5354,117.92,24.65,0,0,7.86,61.6
5355,117.92,24.5,0,0,7.31,62.55
5356,117.92,24.36,0,0,6.76,63.2
5357,117.92,24.3,35,25,6.21,63.4
5358,102.92,24.36,227,74,5.93,63
5359,93.17,24.47,422,118,5.79,62.5
5360,93.17,24.63,599,161,5.72,61.65
5361,93.17,24.88,779,136,5.66,59.6
5362,93.17,25.17,892,140,5.45,56.4
5363,93.17,24.91,947,142,5.72,56.55
5364,93.17,25.07,939,142,5.31,55.3
5365,93.17,25.18,869,140,4.55,54.9
5366,93.17,25.22,747,127,3.31,55.1
5367,93.17,25.23,579,113,2.34,57
5368,93.17,25.32,377,102,3.59,61.8
5369,93.17,25.37,174,66,5.45,67.8
5370,93.17,25.4,0,0,6.76,71.3
5371,93.17,25.4,0,0,7.17,73
5372,93.17,25.42,0,0,7.1,73.85
5373,93.17,25.43,0,0,6.9,74.8
5374,117.92,25.43,0,0,6.07,75.95
5375,117.92,25.14,0,0,5.17,76.85
5376,117.92,25.04,0,0,4.41,77.95
5377,117.92,24.88,0,0,4.07,79.15
5378,117.92,24.69,0,0,3.93,80.05
5379,117.92,24.61,0,0,3.86,79
5380,117.92,24.61,0,0,3.79,75.5
5381,117.92,24.7,39,24,3.79,71.2
5382,102.92,24.82,223,75,3.66,67.85
5383,93.17,24.97,427,107,3.66,64.95
5384,93.17,25.11,624,115,3.79,63.15
5385,104.511989269145,25.25,778,136,4.14,62.4
5386,105.153956808413,25.4,890,140,4.28,61.3
5387,110.059518033205,25.91,940,152,4.41,60.45
5388,113.345485596274,25.88,937,142,4.34,61
5389,113.27447811248,25.92,866,139,4,60.55
5390,116.372835067636,25.99,736,141,3.72,59.45
5391,116.450206886252,26.07,0,0,3.45,58.25
5392,116.514050550485,26.17,371,103,2.9,58.65
5393,116.232569008917,26.17,169,67,1.79,62.25
5394,115.686520381722,26.02,0,0,1.52,67.75
5395,95.67,25.86,0,0,2.83,72.3
5396,95.67,25.79,0,0,3.66,74.5
5397,95.67,25.73,0,0,3.86,75.15
5398,117.92,25.71,0,0,3.79,75.4
5399,117.92,25.52,0,0,3.38,70.45
5400,117.92,25.5,0,0,3.59,70.85
5401,117.92,25.48,0,0,3.86,71.55
