hour,Load (kW),Air Temp,SolRad_Hor,SolRad_Dif,WS_10m,scaling_factor,Modified Load (kW)
2540,110.67,13.05,0.0,0.0,3.52,1.0,110.67
2541,110.67,12.67,0.0,0.0,3.38,1.0,110.67
2542,117.92,12.36,0.0,0.0,3.52,1.0,117.92
2543,117.92,12.15,0.0,0.0,3.66,1.0,117.92
2544,117.92,11.9,0.0,0.0,3.59,1.0,117.92
2545,117.92,11.63,0.0,0.0,3.72,1.0,117.92
2546,117.92,11.57,0.0,0.0,3.86,1.0,117.92
2547,117.92,11.6,0.0,0.0,3.86,1.0,117.92
2548,117.92,11.69,0.0,0.0,3.93,1.0,117.92
2549,117.92,11.83,8.0,8.0,4.21,1.0,117.92
2550,117.92,12.17,108.0,99.0,4.0,1.0,117.92
2551,93.17,13.28,276.0,212.0,4.41,1.0,93.17
2552,93.17,15.02,531.0,242.0,4.55,1.0,93.17
2553,106.73,16.8,678.0,281.0,3.93,1.0,106.73
2554,106.73,18.47,626.0,418.0,3.59,1.0,106.73
2555,106.73,19.31,807.0,334.0,3.59,1.0,106.73
2556,106.73,20.28,710.0,400.0,2.76,1.0,106.73
2557,106.73,21.22,687.0,340.0,2.34,1.0,106.73
2558,107.025550745112,21.47,622.0,248.0,2.34,1.0,107.025550745112
2559,108.301363720546,21.47,444.0,214.0,1.93,1.0,108.301363720546
2560,107.17293122312,20.93,217.0,161.0,1.24,1.0,107.17293122312
2561,107.577699467032,20.21,81.0,62.0,0.9,1.0,107.577699467032
2562,107.732944818342,19.03,0.0,0.0,0.41,1.0,107.732944818342
2563,110.67,17.9,0.0,0.0,1.17,1.0,110.67
2564,110.67,15.44,0.0,0.0,3.1,1.0,110.67
2565,110.67,14.92,0.0,0.0,2.14,1.0,110.67
2566,117.92,14.49,0.0,0.0,2.14,1.0,117.92
2567,117.92,13.96,0.0,0.0,2.07,1.0,117.92
2568,117.92,13.48,0.0,0.0,1.66,1.0,117.92
2569,117.92,13.1,0.0,0.0,1.45,1.0,117.92
2570,117.92,12.76,0.0,0.0,1.66,1.0,117.92
2571,117.92,12.56,0.0,0.0,1.93,1.0,117.92
2572,117.92,12.26,0.0,0.0,2.0,1.0,117.92
2573,117.92,12.0,5.0,5.0,1.86,1.0,117.92
2574,117.92,12.54,55.0,55.0,1.59,1.0,117.92
2575,93.17,14.26,71.0,71.0,1.52,1.0,93.17
2576,93.17,15.71,237.0,232.0,1.93,1.0,93.17
2577,106.904932595686,17.2,173.0,173.0,1.79,1.0,106.904932595686
2578,106.877419526298,18.49,549.0,430.0,1.38,1.0,106.877419526298
2579,106.931855151669,19.81,248.0,248.0,1.31,1.0,106.931855151669
2580,106.73,20.63,453.0,412.0,1.86,1.0,106.73
2581,106.73,21.0,404.0,371.0,2.07,1.0,106.73
2582,106.73,20.62,218.0,217.0,3.45,1.0,106.73
2583,106.73,19.34,81.0,81.0,4.21,1.0,106.73
2584,106.73,18.17,106.0,105.0,3.52,1.0,106.73
2585,106.73,17.41,39.0,39.0,2.21,1.0,106.73
2586,106.73,16.87,0.0,0.0,0.62,1.0,106.73
2587,110.67,16.59,0.0,0.0,1.03,1.0,110.67
2588,110.67,15.76,0.0,0.0,1.17,1.0,110.67
2589,110.67,15.36,0.0,0.0,1.31,1.0,110.67
2590,117.92,14.54,0.0,0.0,1.24,1.0,117.92
2591,117.92,13.86,0.0,0.0,1.1,1.0,117.92
2592,117.92,14.63,0.0,0.0,0.41,1.0,117.92
2593,117.92,14.41,0.0,0.0,0.34,1.0,117.92
2594,117.92,14.02,0.0,0.0,0.62,1.0,117.92
2595,117.92,13.66,0.0,0.0,0.62,1.0,117.92
2596,117.92,12.76,0.0,0.0,0.34,1.0,117.92
2597,117.92,12.53,9.0,9.0,0.34,1.0,117.92
2598,117.92,12.47,71.0,71.0,0.55,1.0,117.92
2599,93.17,14.38,235.0,206.0,0.9,1.0,93.17
2600,93.17,16.01,508.0,275.0,1.1,1.0,93.17
2601,106.73,17.93,780.0,165.0,2.34,1.0,106.73
2602,106.73,19.05,898.0,163.0,3.1,1.0,106.73
2603,106.73,19.81,941.0,171.0,3.45,1.0,106.73
2604,106.73,20.81,934.0,159.0,4.07,1.0,106.73
2605,106.73,21.18,865.0,141.0,4.97,1.0,106.73
2606,106.73,20.62,720.0,140.0,5.38,1.0,106.73
2607,106.73,19.91,524.0,137.0,5.66,1.0,106.73
2608,106.73,18.98,324.0,104.0,5.72,1.0,106.73
2609,106.73,17.84,120.0,55.0,5.1,1.0,106.73
2610,106.73,16.67,0.0,0.0,4.41,1.0,106.73
2611,110.67,15.61,0.0,0.0,3.86,1.0,110.67
2612,110.67,14.66,0.0,0.0,4.76,1.0,110.67
2613,110.67,14.01,0.0,0.0,4.69,1.0,110.67
2614,117.92,13.49,0.0,0.0,4.41,1.0,117.92
2615,117.92,13.13,0.0,0.0,4.07,1.0,117.92
2616,117.92,12.82,0.0,0.0,3.93,1.0,117.92
2617,117.92,12.58,0.0,0.0,3.86,1.0,117.92
2618,117.92,12.38,0.0,0.0,3.79,1.0,117.92
2619,117.92,12.13,0.0,0.0,3.79,1.0,117.92
2620,117.92,11.91,0.0,0.0,3.72,1.0,117.92
2621,117.92,11.72,21.0,21.0,3.59,1.0,117.92
2622,117.92,12.32,237.0,81.0,3.38,1.0,117.92
2623,93.17,13.55,448.0,118.0,4.21,1.0,93.17
2624,93.17,14.47,638.0,147.0,4.62,1.0,93.17
2625,108.673815590999,15.73,791.0,169.0,4.55,1.0,108.673815590999
2626,107.11493104903,17.01,919.0,156.0,4.28,1.0,107.11493104903
2627,108.610822403444,18.12,952.0,175.0,4.0,1.0,108.610822403444
2628,106.976140314342,18.95,914.0,204.0,3.86,1.0,106.976140314342
2629,107.364756218323,19.41,857.0,163.0,3.72,1.0,107.364756218323
2630,106.932409242011,19.52,726.0,146.0,3.45,1.0,106.932409242011
2631,106.980824587905,19.49,547.0,126.0,3.31,1.0,106.980824587905
2632,106.803989064756,19.02,326.0,108.0,3.45,1.0,106.803989064756
2633,107.859485165864,18.14,126.0,55.0,3.24,1.0,107.859485165864
2634,107.152431748145,16.98,0.0,0.0,2.69,1.0,107.152431748145
2635,110.67,15.93,0.0,0.0,2.55,1.0,110.67
2636,110.67,15.48,0.0,0.0,3.24,1.0,110.67
2637,110.67,14.73,0.0,0.0,3.45,1.0,110.67
2638,117.92,14.04,0.0,0.0,3.45,1.0,117.92
2639,117.92,13.43,0.0,0.0,3.38,1.0,117.92
2640,117.92,12.88,0.0,0.0,3.24,1.0,117.92
2641,117.92,12.38,0.0,0.0,3.17,1.0,117.92
2642,117.92,11.95,0.0,0.0,3.17,1.0,117.92
2643,117.92,11.56,0.0,0.0,3.1,1.0,117.92
2644,117.92,11.24,0.0,0.0,2.97,1.0,117.92
2645,117.92,10.96,22.0,22.0,2.76,1.0,117.92
2646,117.92,11.59,238.0,85.0,2.41,1.0,117.92
2647,93.17,13.43,443.0,126.0,2.69,1.0,93.17
2648,93.17,14.99,646.0,143.0,2.69,1.0,93.17
2649,93.17,16.45,804.0,159.0,2.28,1.0,93.17
2650,93.17,17.71,919.0,161.0,2.34,1.0,93.17
2651,93.17,18.76,967.0,163.0,3.03,1.0,93.17
2652,93.17,19.07,959.0,151.0,3.59,1.0,93.17
2653,93.17,19.37,880.0,144.0,3.93,1.0,93.17
2654,93.17,19.65,734.0,142.0,3.86,1.0,93.17
2655,93.17,19.61,550.0,125.0,3.86,1.0,93.17
2656,93.17,19.3,340.0,100.0,3.79,1.0,93.17
2657,93.17,18.63,129.0,56.0,3.24,1.0,93.17
2658,93.17,17.69,0.0,0.0,2.34,1.0,93.17
2659,108.17,16.64,0.0,0.0,1.86,1.0,108.17
2660,108.17,15.9,0.0,0.0,2.14,1.0,108.17
2661,108.17,15.09,0.0,0.0,2.07,1.0,108.17
2662,117.92,14.52,0.0,0.0,2.21,1.0,117.92
2663,117.92,14.07,0.0,0.0,2.34,1.0,117.92
2664,117.92,13.49,0.0,0.0,2.48,1.0,117.92
2665,117.92,12.93,0.0,0.0,2.48,1.0,117.92
2666,117.92,12.39,0.0,0.0,2.34,1.0,117.92
2667,117.92,11.86,0.0,0.0,2.21,1.0,117.92
2668,117.92,11.29,0.0,0.0,2.14,1.0,117.92
2669,117.92,10.67,24.0,24.0,2.07,1.0,117.92
2670,117.92,11.38,236.0,89.0,1.59,1.0,117.92
2671,93.17,14.66,448.0,122.0,1.45,1.0,93.17
2672,93.17,16.81,642.0,145.0,0.62,1.0,93.17
2673,93.17,18.48,798.0,161.0,1.17,1.0,93.17
2674,93.17,19.68,911.0,163.0,2.21,1.0,93.17
2675,93.17,20.42,954.0,171.0,3.24,1.0,93.17
2676,93.17,20.82,936.0,170.0,3.79,1.0,93.17
2677,93.17,20.89,863.0,155.0,3.86,1.0,93.17
2678,93.17,20.79,727.0,143.0,4.0,1.0,93.17
2679,93.17,20.27,546.0,127.0,4.28,1.0,93.17
2680,93.17,19.38,335.0,102.0,4.28,1.0,93.17
2681,93.17,18.32,124.0,60.0,3.59,1.0,93.17
2682,93.17,17.16,0.0,0.0,2.62,1.0,93.17
2683,108.17,16.25,0.0,0.0,1.86,1.0,108.17
2684,108.17,15.55,0.0,0.0,1.93,1.0,108.17
2685,108.17,15.03,0.0,0.0,1.72,1.0,108.17
2686,117.92,14.49,0.0,0.0,1.45,1.0,117.92
2687,117.92,13.65,0.0,0.0,1.17,1.0,117.92
2688,117.92,13.7,0.0,0.0,0.83,1.0,117.92
2689,117.92,14.12,0.0,0.0,0.62,1.0,117.92
2690,117.92,13.97,0.0,0.0,0.48,1.0,117.92
2691,117.92,13.72,0.0,0.0,0.69,1.0,117.92
2692,117.92,13.17,0.0,0.0,0.9,1.0,117.92
2693,117.92,13.27,27.0,25.0,0.41,1.0,117.92
2694,117.92,13.71,140.0,120.0,0.14,1.0,117.92
2695,93.17,15.6,436.0,131.0,0.69,1.0,93.17
2696,93.17,17.8,627.0,156.0,0.97,1.0,93.17
2697,106.834188681312,19.42,741.0,234.0,0.55,1.0,106.834188681312
2698,106.73,21.16,827.0,273.0,1.24,1.0,106.73
2699,106.978578112903,22.28,890.0,254.0,2.55,1.0,106.978578112903
2700,107.250600656683,22.79,686.0,429.0,4.07,1.0,107.250600656683
2701,106.73,22.68,639.0,389.0,4.9,1.0,106.73
2702,106.73,22.1,682.0,192.0,4.76,1.0,106.73
2703,106.73,21.47,344.0,266.0,4.21,1.0,106.73
2704,106.73,20.7,237.0,168.0,3.52,1.0,106.73
2705,106.73,19.74,101.0,70.0,2.83,1.0,106.73
2706,106.787450668804,18.65,0.0,0.0,2.41,1.0,106.787450668804
2707,110.67,17.74,0.0,0.0,1.72,1.0,110.67
2708,110.67,16.68,0.0,0.0,2.28,1.0,110.67
2709,110.67,15.97,0.0,0.0,2.62,1.0,110.67
2710,117.92,15.58,0.0,0.0,2.48,1.0,117.92
2711,117.92,15.1,0.0,0.0,2.41,1.0,117.92
2712,117.92,14.63,0.0,0.0,3.17,1.0,117.92
2713,117.92,14.18,0.0,0.0,3.17,1.0,117.92
2714,117.92,13.84,0.0,0.0,3.24,1.0,117.92
2715,117.92,13.48,0.0,0.0,3.24,1.0,117.92
2716,117.92,13.29,0.0,0.0,3.31,1.0,117.92
2717,117.92,13.08,11.0,11.0,3.1,1.0,117.92
2718,117.92,13.25,35.0,35.0,3.45,1.0,117.92
2719,93.17,13.66,314.0,221.0,3.79,1.0,93.17
2720,93.17,15.44,119.0,119.0,4.97,1.0,93.17
2721,106.73,16.72,109.0,109.0,4.34,1.0,106.73
2722,106.73,16.76,135.0,135.0,3.52,1.0,106.73
2723,107.88001923489,16.64,178.0,178.0,3.66,1.0,107.88001923489
2724,106.73,16.48,152.0,152.0,4.14,1.0,106.73
2725,106.73,16.34,143.0,143.0,4.28,1.0,106.73
2726,106.73,16.0,85.0,85.0,4.14,1.0,106.73
2727,106.799803303403,15.27,140.0,140.0,4.69,1.0,106.799803303403
2728,106.826850952283,14.78,45.0,45.0,5.17,1.0,106.826850952283
2729,106.871159084525,14.51,71.0,64.0,4.97,1.0,106.871159084525
2730,106.73,14.21,0.0,0.0,5.1,1.0,106.73
2731,110.67,13.94,0.0,0.0,5.17,1.0,110.67
2732,110.67,13.21,0.0,0.0,4.62,1.0,110.67
2733,110.67,13.16,0.0,0.0,4.28,1.0,110.67
2734,117.92,13.05,0.0,0.0,4.0,1.0,117.92
2735,117.92,12.92,0.0,0.0,3.79,1.0,117.92
2736,117.92,12.66,0.0,0.0,3.79,1.0,117.92
2737,117.92,12.56,0.0,0.0,4.0,1.0,117.92
2738,117.92,12.7,0.0,0.0,4.14,1.0,117.92
2739,117.92,12.8,0.0,0.0,4.28,1.0,117.92
2740,117.92,12.88,0.0,0.0,4.55,1.0,117.92
2741,117.92,12.85,36.0,31.0,5.1,1.0,117.92
2742,117.92,12.96,184.0,128.0,5.17,1.0,117.92
2743,93.17,13.68,304.0,228.0,6.55,1.0,93.17
2744,93.17,14.21,130.0,130.0,7.66,1.0,93.17
2745,106.976398109833,14.82,144.0,144.0,7.72,1.0,106.976398109833
2746,107.150135577994,15.6,169.0,169.0,7.86,1.0,107.150135577994
2747,108.260218771285,16.26,254.0,254.0,7.79,1.0,108.260218771285
2748,107.523919666971,16.74,382.0,370.0,7.59,1.0,107.523919666971
2749,108.722695603203,16.87,442.0,394.0,7.38,1.0,108.722695603203
2750,108.422222374848,16.8,499.0,349.0,6.97,1.0,108.422222374848
2751,109.888329352669,16.58,485.0,202.0,6.83,1.0,109.888329352669
2752,109.350950059713,16.3,332.0,110.0,6.41,1.0,109.350950059713
2753,110.411054346623,15.61,131.0,61.0,6.0,1.0,110.411054346623
2754,109.280938894777,14.67,0.0,0.0,5.1,1.0,109.280938894777
2755,110.67,13.79,0.0,0.0,4.21,1.0,110.67
2756,110.67,12.99,0.0,0.0,3.93,1.0,110.67
2757,110.67,12.56,0.0,0.0,3.72,1.0,110.67
2758,117.92,12.2,0.0,0.0,3.66,1.0,117.92
2759,117.92,11.9,0.0,0.0,3.59,1.0,117.92
2760,117.92,11.63,0.0,0.0,3.52,1.0,117.92
2761,117.92,11.36,0.0,0.0,3.31,1.0,117.92
2762,117.92,11.09,0.0,0.0,3.31,1.0,117.92
2763,117.92,10.95,0.0,0.0,3.38,1.0,117.92
2764,117.92,10.8,0.0,0.0,3.52,1.0,117.92
2765,117.92,10.66,58.0,33.0,3.31,1.0,117.92
2766,117.92,11.52,148.0,127.0,2.97,1.0,117.92
2767,93.17,13.65,477.0,113.0,3.1,1.0,93.17
2768,93.17,15.37,623.0,192.0,3.79,1.0,93.17
2769,108.007128323253,16.83,814.0,162.0,3.52,1.0,108.007128323253
2770,106.893713152572,18.06,926.0,163.0,3.17,1.0,106.893713152572
2771,107.931492170534,19.13,941.0,207.0,3.03,1.0,107.931492170534
2772,106.73,19.98,944.0,175.0,2.62,1.0,106.73
2773,107.814783944577,20.41,843.0,197.0,1.86,1.0,107.814783944577
2774,108.130018565633,20.46,736.0,148.0,1.03,1.0,108.130018565633
2775,107.550916527171,20.12,538.0,147.0,0.76,1.0,107.550916527171
2776,107.317415103592,19.51,344.0,107.0,1.1,1.0,107.317415103592
2777,109.207877952018,18.53,135.0,62.0,1.72,1.0,109.207877952018
2778,108.34057215819,17.21,0.0,0.0,1.72,1.0,108.34057215819
2779,110.67,15.88,0.0,0.0,1.31,1.0,110.67
2780,110.67,14.79,0.0,0.0,1.52,1.0,110.67
2781,110.67,13.75,0.0,0.0,1.59,1.0,110.67
2782,117.92,12.93,0.0,0.0,1.59,1.0,117.92
2783,117.92,12.56,0.0,0.0,1.38,1.0,117.92
2784,117.92,12.56,0.0,0.0,1.17,1.0,117.92
2785,117.92,12.16,0.0,0.0,1.31,1.0,117.92
2786,117.92,13.69,0.0,0.0,0.83,1.0,117.92
2787,117.92,12.97,0.0,0.0,0.97,1.0,117.92
2788,117.92,12.23,0.0,0.0,1.45,1.0,117.92
2789,117.92,13.29,28.0,27.0,0.9,1.0,117.92
2790,117.92,14.16,47.0,47.0,0.55,1.0,117.92
2791,93.17,15.68,343.0,226.0,0.69,1.0,93.17
2792,93.17,16.54,525.0,288.0,1.72,1.0,93.17
2793,106.73,17.87,638.0,354.0,2.55,1.0,106.73
2794,106.73,19.05,819.0,301.0,3.1,1.0,106.73
2795,106.73,19.74,895.0,263.0,3.79,1.0,106.73
2796,106.73,20.08,922.0,189.0,4.21,1.0,106.73
2797,106.73,20.12,838.0,191.0,4.34,1.0,106.73
2798,106.73,19.95,745.0,130.0,4.62,1.0,106.73
2799,106.73,19.47,549.0,132.0,4.62,1.0,106.73
2800,106.73,18.9,238.0,174.0,4.41,1.0,106.73
2801,106.73,18.09,76.0,68.0,3.93,1.0,106.73
2802,106.73,17.16,0.0,0.0,2.83,1.0,106.73
2803,110.67,16.37,0.0,0.0,2.28,1.0,110.67
2804,110.67,15.65,0.0,0.0,2.34,1.0,110.67
2805,110.67,15.17,0.0,0.0,1.93,1.0,110.67
2806,117.92,14.4,0.0,0.0,1.38,1.0,117.92
2807,117.92,13.76,0.0,0.0,1.38,1.0,117.92
2808,117.92,14.1,0.0,0.0,1.17,1.0,117.92
2809,117.92,15.26,0.0,0.0,0.34,1.0,117.92
2810,117.92,14.56,0.0,0.0,0.97,1.0,117.92
2811,117.92,15.18,0.0,0.0,0.62,1.0,117.92
2812,117.92,15.2,0.0,0.0,0.41,1.0,117.92
2813,117.92,14.88,57.0,38.0,0.83,1.0,117.92
2814,117.92,14.39,201.0,129.0,1.52,1.0,117.92
2815,93.17,17.38,395.0,196.0,2.21,1.0,93.17
2816,93.17,18.03,563.0,253.0,2.07,1.0,93.17
2817,93.17,19.66,630.0,356.0,2.55,1.0,93.17
2818,93.17,21.08,347.0,340.0,3.1,1.0,93.17
2819,93.17,21.93,508.0,445.0,3.31,1.0,93.17
2820,93.17,22.32,532.0,447.0,3.31,1.0,93.17
2821,93.17,22.43,414.0,380.0,3.52,1.0,93.17
2822,93.17,22.25,593.0,301.0,3.31,1.0,93.17
2823,93.17,21.97,420.0,254.0,3.52,1.0,93.17
2824,93.17,21.01,195.0,168.0,4.28,1.0,93.17
2825,93.17,20.24,67.0,63.0,3.45,1.0,93.17
2826,93.17,19.52,0.0,0.0,2.41,1.0,93.17
2827,108.17,18.8,0.0,0.0,3.03,1.0,108.17
2828,108.17,18.8,0.0,0.0,2.69,1.0,108.17
2829,108.17,18.39,0.0,0.0,2.69,1.0,108.17
2830,117.92,17.79,0.0,0.0,2.0,1.0,117.92
2831,117.92,18.13,0.0,0.0,0.9,1.0,117.92
2832,117.92,17.81,0.0,0.0,0.97,1.0,117.92
2833,117.92,15.79,0.0,0.0,1.52,1.0,117.92
2834,117.92,14.52,0.0,0.0,1.86,1.0,117.92
2835,117.92,14.1,0.0,0.0,2.14,1.0,117.92
2836,117.92,13.73,0.0,0.0,2.14,1.0,117.92
2837,117.92,13.5,35.0,33.0,2.0,1.0,117.92
2838,117.92,14.7,223.0,122.0,2.0,1.0,117.92
2839,93.17,17.27,427.0,171.0,1.79,1.0,93.17
2840,93.17,19.59,627.0,184.0,1.45,1.0,93.17
2841,93.17,21.7,785.0,192.0,1.17,1.0,93.17
2842,93.17,23.22,892.0,196.0,1.03,1.0,93.17
2843,93.17,24.14,936.0,200.0,2.41,1.0,93.17
2844,93.17,24.28,749.0,402.0,3.24,1.0,93.17
2845,93.17,24.12,530.0,419.0,3.52,1.0,93.17
2846,93.17,23.63,245.0,243.0,2.83,1.0,93.17
2847,93.17,22.56,104.0,104.0,2.97,1.0,93.17
2848,93.17,21.52,37.0,37.0,2.55,1.0,93.17
2849,93.17,20.8,65.0,62.0,2.41,1.0,93.17
2850,93.17,19.89,0.0,0.0,1.45,1.0,93.17
2851,108.17,19.21,0.0,0.0,1.38,1.0,108.17
2852,108.17,17.78,0.0,0.0,1.59,1.0,108.17
2853,108.17,16.81,0.0,0.0,1.38,1.0,108.17
2854,117.92,17.8,0.0,0.0,0.28,1.0,117.92
2855,117.92,16.28,0.0,0.0,1.1,1.0,117.92
2856,117.92,17.0,0.0,0.0,0.62,1.0,117.92
2857,117.92,15.13,0.0,0.0,1.31,1.0,117.92
2858,117.92,14.05,0.0,0.0,1.66,1.0,117.92
2859,117.92,13.7,0.0,0.0,1.72,1.0,117.92
2860,117.92,13.4,0.0,0.0,1.79,1.0,117.92
2861,117.92,13.19,66.0,41.0,1.79,1.0,117.92
2862,117.92,15.25,248.0,108.0,1.03,1.0,117.92
2863,93.17,19.47,451.0,148.0,0.0,1.0,93.17
2864,93.17,21.59,654.0,155.0,0.69,1.0,93.17
2865,109.111821678534,23.2,808.0,168.0,1.31,1.0,109.111821678534
2866,108.18155000223,24.48,912.0,175.0,1.93,1.0,108.18155000223
2867,111.694283827245,25.36,947.0,191.0,2.55,1.0,111.694283827245
2868,107.563643339405,25.85,912.0,215.0,3.1,1.0,107.563643339405
2869,108.854049355718,25.95,765.0,299.0,3.31,1.0,108.854049355718
2870,107.640543625784,25.7,713.0,170.0,3.31,1.0,107.640543625784
2871,109.799806167269,24.91,555.0,133.0,3.45,1.0,109.799806167269
2872,107.03956587079,23.87,336.0,119.0,2.97,1.0,107.03956587079
2873,106.912452721302,20.88,143.0,65.0,0.55,1.0,106.912452721302
2874,107.131757623704,20.41,0.0,0.0,0.68,1.0,107.131757623704
2875,110.67,19.94,0.0,0.0,0.81,1.0,110.67
2876,110.67,19.47,0.0,0.0,0.94,1.0,110.67
2877,110.67,19.0,0.0,0.0,1.07,1.0,110.67
2878,117.92,18.53,0.0,0.0,1.21,1.0,117.92
2879,117.92,18.06,0.0,0.0,1.34,1.0,117.92
2880,117.92,17.58,0.0,0.0,1.47,1.0,117.92
2881,117.92,17.11,0.0,0.0,1.6,1.0,117.92
2882,117.92,16.64,0.0,0.0,1.73,1.0,117.92
2883,117.92,16.17,0.0,0.0,1.86,1.0,117.92
2884,117.92,15.7,0.0,0.0,2.0,1.0,117.92
2885,117.92,15.23,54.0,43.0,2.13,1.0,117.92
2886,102.92,14.75,144.0,129.0,2.26,1.0,102.92
2887,93.17,14.28,79.0,79.0,2.39,1.0,93.17
2888,93.17,13.81,230.0,228.0,2.52,1.0,93.17
2889,103.43,19.89,166.0,166.0,3.72,1.0,103.43
2890,103.43,20.0,217.0,217.0,4.07,1.0,103.43
2891,103.43,19.67,233.0,233.0,4.07,1.0,103.43
2892,103.43,19.0,186.0,186.0,4.0,1.0,103.43
2893,103.43,18.44,227.0,227.0,4.07,1.0,103.43
2894,106.73,18.12,283.0,277.0,4.34,1.0,106.73
2895,106.73,17.43,103.0,103.0,4.48,1.0,106.73
2896,106.73,16.88,95.0,95.0,4.0,1.0,106.73
2897,106.73,16.55,117.0,80.0,3.59,1.0,106.73
2898,106.73,15.9,0.0,0.0,3.66,1.0,106.73
2899,95.67,15.4,0.0,0.0,3.38,1.0,95.67
2900,95.67,15.27,0.0,0.0,4.14,1.0,95.67
2901,95.67,15.16,0.0,0.0,3.38,1.0,95.67
2902,117.92,15.03,0.0,0.0,2.76,1.0,117.92
2903,117.92,14.72,0.0,0.0,2.07,1.0,117.92
2904,117.92,14.24,0.0,0.0,1.59,1.0,117.92
2905,117.92,13.59,0.0,0.0,1.24,1.0,117.92
2906,117.92,13.26,0.0,0.0,1.1,1.0,117.92
2907,117.92,13.75,0.0,0.0,0.97,1.0,117.92
2908,117.92,14.21,0.0,0.0,0.83,1.0,117.92
2909,117.92,13.92,66.0,45.0,0.69,1.0,117.92
2910,102.92,13.96,260.0,105.0,0.76,1.0,102.92
2911,93.17,16.45,469.0,137.0,1.24,1.0,93.17
2912,93.17,18.46,667.0,148.0,1.31,1.0,93.17
2913,103.43,20.19,817.0,165.0,1.66,1.0,103.43
2914,103.43,21.58,925.0,166.0,2.14,1.0,103.43
2915,103.43,22.53,970.0,169.0,2.62,1.0,103.43
2916,103.43,23.16,950.0,168.0,3.1,1.0,103.43
2917,103.43,23.45,859.0,175.0,3.52,1.0,103.43
2918,106.73,23.37,729.0,158.0,3.59,1.0,106.73
2919,106.73,23.04,552.0,140.0,3.52,1.0,106.73
2920,106.73,22.33,350.0,111.0,3.66,1.0,106.73
2921,106.73,21.03,125.0,80.0,3.52,1.0,106.73
2922,106.73,19.45,0.0,0.0,2.76,1.0,106.73
2923,95.67,18.24,0.0,0.0,2.34,1.0,95.67
2924,95.67,17.3,0.0,0.0,1.86,1.0,95.67
2925,95.67,16.72,0.0,0.0,1.38,1.0,95.67
2926,117.92,15.85,0.0,0.0,1.24,1.0,117.92
2927,117.92,15.22,0.0,0.0,1.45,1.0,117.92
2928,117.92,14.52,0.0,0.0,1.52,1.0,117.92
2929,117.92,13.82,0.0,0.0,1.52,1.0,117.92
2930,117.92,13.35,0.0,0.0,1.52,1.0,117.92
2931,117.92,13.11,0.0,0.0,1.66,1.0,117.92
2932,117.92,13.08,0.0,0.0,1.79,1.0,117.92
2933,117.92,13.07,61.0,47.0,1.79,1.0,117.92
2934,102.92,14.69,255.0,113.0,1.93,1.0,102.92
2935,93.17,16.56,454.0,156.0,2.41,1.0,93.17
2936,93.17,18.6,624.0,204.0,1.93,1.0,93.17
2937,103.43,19.93,625.0,374.0,1.38,1.0,103.43
2938,103.43,21.13,650.0,439.0,0.9,1.0,103.43
2939,103.43,22.14,411.0,394.0,0.62,1.0,103.43
2940,103.43,22.81,913.0,217.0,1.17,1.0,103.43
2941,103.43,23.18,766.0,301.0,1.79,1.0,103.43
2942,106.73,22.92,685.0,217.0,2.0,1.0,106.73
2943,106.73,22.54,483.0,220.0,2.07,1.0,106.73
2944,106.73,21.83,341.0,122.0,2.48,1.0,106.73
2945,106.73,20.84,153.0,65.0,2.83,1.0,106.73
2946,106.73,19.66,0.0,0.0,2.83,1.0,106.73
2947,95.67,18.57,0.0,0.0,2.48,1.0,95.67
2948,95.67,17.68,0.0,0.0,2.41,1.0,95.67
2949,95.67,16.97,0.0,0.0,2.34,1.0,95.67
2950,117.92,16.39,0.0,0.0,2.07,1.0,117.92
2951,117.92,15.92,0.0,0.0,1.66,1.0,117.92
2952,117.92,15.07,0.0,0.0,1.31,1.0,117.92
2953,117.92,14.59,0.0,0.0,0.97,1.0,117.92
2954,117.92,15.36,0.0,0.0,0.62,1.0,117.92
2955,117.92,15.1,0.0,0.0,0.34,1.0,117.92
2956,117.92,14.89,0.0,0.0,0.48,1.0,117.92
2957,117.92,14.67,68.0,47.0,0.48,1.0,117.92
2958,102.92,15.42,232.0,131.0,0.21,1.0,102.92
2959,93.17,17.11,396.0,213.0,0.34,1.0,93.17
2960,93.17,19.08,535.0,294.0,0.97,1.0,93.17
2961,103.43,20.64,748.0,257.0,1.17,1.0,103.43
2962,103.43,22.02,789.0,344.0,1.66,1.0,103.43
2963,103.43,23.13,943.0,193.0,2.07,1.0,103.43
2964,103.43,24.0,934.0,175.0,2.34,1.0,103.43
2965,103.43,24.73,840.0,192.0,2.21,1.0,103.43
2966,106.73,24.87,709.0,177.0,2.76,1.0,106.73
2967,106.73,24.24,525.0,171.0,3.45,1.0,106.73
2968,106.73,23.15,331.0,133.0,4.14,1.0,106.73
2969,106.73,21.93,140.0,75.0,3.93,1.0,106.73
2970,106.73,20.81,0.0,0.0,2.55,1.0,106.73
2971,95.67,19.9,0.0,0.0,1.45,1.0,95.67
2972,95.67,18.88,0.0,0.0,1.59,1.0,95.67
2973,95.67,18.16,0.0,0.0,1.79,1.0,95.67
2974,117.92,17.36,0.0,0.0,1.52,1.0,117.92
2975,117.92,16.53,0.0,0.0,1.03,1.0,117.92
2976,117.92,16.77,0.0,0.0,0.76,1.0,117.92
2977,117.92,16.85,0.0,0.0,0.48,1.0,117.92
2978,117.92,16.57,0.0,0.0,0.62,1.0,117.92
