hour,Load (kW)
3799,93.17
3800,93.17
3801,104.103116903252
3802,104.486580995779
3803,110.351452796852
3804,116.556798195581
3805,115.077694465481
3806,116.112662145632
3807,115.678098767229
3808,115.997031795289
3809,114.40282816408
3810,114.127956304004
3811,95.67
3812,95.67
3813,95.67
3814,117.92
3815,117.92
3816,117.92
3817,117.92
3818,117.92
3819,117.92
3820,117.92
3821,117.92
3822,102.92
3823,93.17
3824,93.17
3825,93.17
3826,93.17
3827,93.17
3828,93.17
3829,93.17
3830,93.17
3831,93.17
3832,93.17
3833,93.17
3834,93.17
3835,93.17
3836,93.17
3837,93.17
3838,117.92
3839,117.92
3840,117.92
3841,117.92
3842,117.92
3843,117.92
3844,117.92
3845,117.92
3846,102.92
3847,93.17
3848,93.17
3849,93.17
3850,93.17
3851,93.17
3852,93.17
3853,93.17
3854,93.17
3855,93.17
3856,93.17
3857,93.17
3858,93.17
3859,93.17
3860,93.17
3861,93.17
3862,117.92
3863,117.92
3864,117.92
3865,117.92
3866,117.92
3867,117.92
3868,117.92
3869,117.92
3870,102.92
3871,93.17
3872,93.17
3873,104.429744042367
3874,105.005884919236
3875,111.728800743105
3876,118.358414903966
3877,115.998435939007
3878,117.972382556241
3879,118.073557544629
3880,120.453278614657
3881,118.417679887421
3882,118.227242431861
3883,95.67
3884,95.67
3885,95.67
3886,117.92
3887,117.92
3888,117.92
3889,117.92
3890,117.92
3891,117.92
3892,117.92
3893,117.92
3894,102.92
3895,93.17
3896,93.17
3897,104.32964492372
3898,104.849557871747
3899,111.723314813139
3900,118.350395747262
3901,116.393049631676
3902,118.357052378911
3903,117.230519069889
3904,116.836014280067
3905,117.695622108828
3906,117.579210790844
3907,95.67
3908,95.67
3909,95.67
3910,117.92
3911,117.92
3912,117.92
3913,117.92
3914,117.92
3915,117.92
3916,117.92
3917,117.92
3918,102.92
3919,93.17
3920,93.17
3921,104.141076320042
3922,104.561729677244
3923,112.714018144229
3924,118.665262362652
3925,115.681285283402
3926,118.366658377043
3927,117.335845907636
3928,117.339926217796
3929,119.422388952011
3930,117.362918961468
3931,95.67
3932,95.67
3933,95.67
3934,117.92
3935,117.92
3936,117.92
3937,117.92
3938,117.92
3939,117.92
3940,117.92
3941,117.92
3942,102.92
3943,93.17
3944,93.17
3945,104.170967311083
3946,104.56125693323
3947,107.488496705856
3948,112.889601496702
3949,113.142916254154
3950,114.235416478397
3951,114.403193595866
3952,114.356859303316
3953,113.063602379509
3954,112.210005759455
3955,95.67
3956,95.67
3957,95.67
3958,117.92
3959,117.92
3960,117.92
3961,117.92
3962,117.92
3963,117.92
3964,117.92
3965,117.92
3966,102.92
3967,93.17
3968,93.17
3969,104.02033125363
3970,104.362481441331
3971,107.622870204531
3972,109.930088150101
3973,110.39407660871
3974,113.976941838328
3975,114.562456519614
3976,115.061685881389
3977,113.1222520831
3978,113.033951477735
3979,95.67
3980,95.67
3981,95.67
3982,117.92
3983,117.92
3984,117.92
3985,117.92
3986,117.92
3987,117.92
3988,117.92
3989,117.92
3990,102.92
3991,93.17
3992,93.17
3993,93.17
3994,93.17
3995,93.17
3996,93.17
3997,93.17
3998,93.17
3999,93.17
4000,93.17
4001,93.17
4002,93.17
4003,93.17
4004,93.17
4005,93.17
4006,117.92
4007,117.92
4008,117.92
4009,117.92
4010,117.92
4011,117.92
4012,117.92
4013,117.92
4014,102.92
4015,93.17
4016,93.17
4017,93.17
4018,93.17
4019,93.17
4020,93.17
4021,93.17
4022,93.17
4023,93.17
4024,93.17
4025,93.17
4026,93.17
4027,93.17
4028,93.17
4029,93.17
4030,117.92
4031,117.92
4032,117.92
4033,117.92
4034,117.92
4035,117.92
4036,117.92
4037,117.92
4038,102.92
4039,93.17
4040,93.17
4041,104.353262139253
4042,104.88942521846
4043,111.136401937835
4044,117.155988332235
4045,117.390251558096
4046,121.620458920957
4047,120.116344067128
4048,119.512967898947
4049,120.699554354197
4050,122.623239562886
4051,95.67
4052,95.67
4053,95.67
4054,117.92
4055,117.92
4056,117.92
4057,117.92
4058,117.92
4059,117.92
4060,117.92
4061,117.92
4062,102.92
4063,93.17
4064,93.17
4065,104.270892410082
4066,104.772880513173
4067,111.016171040448
4068,114.301065977564
4069,117.185692660053
4070,119.194182537931
4071,115.535368235827
4072,118.314356957134
4073,115.77812008858
4074,115.810190745625
4075,95.67
4076,95.67
4077,95.67
4078,117.92
4079,117.92
4080,117.92
4081,117.92
4082,117.92
4083,117.92
4084,117.92
4085,117.92
4086,102.92
4087,93.17
4088,93.17
4089,104.166813300043
4090,104.602399319944
4091,109.865134394879
4092,113.893260926809
4093,112.633950288424
4094,115.383169145466
4095,114.565219638903
4096,113.834612959646
4097,113.524518435974
4098,113.104156955371
4099,95.67
4100,95.67
4101,95.67
4102,117.92
4103,117.92
4104,117.92
4105,117.92
4106,117.92
4107,117.92
4108,117.92
4109,117.92
4110,102.92
4111,93.17
4112,93.17
4113,104.069947876218
4114,104.442362772006
4115,109.034574780174
4116,111.4371219112
4117,111.324227405401
4118,115.027911777055
4119,115.468213786568
4120,115.859456660637
4121,116.062545228026
4122,112.933145003043
4123,95.67
4124,95.67
4125,95.67
4126,117.92
4127,117.92
4128,117.92
4129,117.92
4130,117.92
4131,117.92
4132,117.92
4133,117.92
4134,102.92
4135,93.17
4136,93.17
4137,104.094844370684
4138,104.485540168463
4139,108.024398565811
4140,113.377332307534
4141,111.845449909453
4142,115.24082154147
4143,116.620275434537
4144,117.318947662498
4145,117.425434281629
4146,115.978514674336
4147,95.67
4148,95.67
4149,95.67
4150,117.92
4151,117.92
4152,117.92
4153,117.92
4154,117.92
4155,117.92
4156,117.92
4157,117.92
4158,102.92
4159,93.17
4160,93.17
4161,93.17
4162,93.17
4163,93.17
4164,93.17
4165,93.17
4166,93.17
4167,93.17
4168,93.17
4169,93.17
4170,93.17
4171,93.17
4172,93.17
4173,93.17
4174,117.92
4175,117.92
4176,117.92
4177,117.92
4178,117.92
4179,117.92
4180,117.92
4181,117.92
4182,102.92
4183,93.17
4184,93.17
4185,93.17
4186,93.17
4187,93.17
4188,93.17
4189,93.17
4190,93.17
4191,93.17
4192,93.17
4193,93.17
4194,93.17
4195,93.17
4196,93.17
4197,93.17
4198,117.92
4199,117.92
4200,117.92
4201,117.92
4202,117.92
4203,117.92
4204,117.92
4205,117.92
4206,102.92
4207,93.17
4208,93.17
4209,104.484115867708
4210,105.08867105168
4211,112.518633390063
4212,119.672315483292
4213,117.532233383634
4214,120.351462228991
4215,123.171136653278
4216,121.272603655602
4217,121.896571169633
4218,120.297198520606
4219,95.67
4220,95.67
4221,95.67
4222,117.92
4223,117.92
4224,117.92
4225,117.92
4226,117.92
4227,117.92
4228,117.92
4229,117.92
4230,102.92
4231,93.17
4232,93.17
4233,104.372087441878
4234,104.927326798956
4235,112.742682655027
4236,120.802939022883
4237,118.093280789142
4238,121.737266532862
4239,126.319985749259
4240,125.350283924627
4241,123.522533417212
4242,123.975790088865
4243,95.67
4244,95.67
4245,95.67
4246,117.92
4247,117.92
4248,117.92
4249,117.92
4250,117.92
4251,117.92
4252,117.92
4253,117.92
4254,102.92
4255,93.17
4256,93.17
4257,104.331033622845
4258,104.857349803183
4259,113.377641634835
4260,120.453648942899
4261,118.69310756754
4262,121.087919885944
4263,120.917574464966
4264,119.964113863065
4265,122.149317477952
4266,119.364210279124
4267,95.67
4268,95.67
4269,95.67
4270,117.92
4271,117.92
4272,117.92
4273,117.92
4274,117.92
4275,117.92
4276,117.92
4277,117.92
4278,102.92
4279,93.17
4280,93.17
4281,104.369922106854
4282,104.907720867911
4283,116.523690613882
4284,125.493533989563
4285,122.977874575122
4286,123.615606923699
4287,123.718623627078
4288,124.522164586973
4289,125.465930530707
4290,125.892693350185
4291,95.67
4292,95.67
4293,95.67
4294,117.92
4295,117.92
4296,117.92
4297,117.92
4298,117.92
4299,117.92
4300,117.92
4301,117.92
4302,102.92
4303,93.17
4304,93.17
4305,104.431305660316
4306,105.016804474953
4307,114.68744176627
4308,123.985032751405
4309,121.804424759839
4310,124.920191399603
4311,124.095331244963
4312,124.888342818945
4313,123.856750554405
4314,123.242475091395
4315,95.67
4316,95.67
4317,95.67
4318,117.92
4319,117.92
4320,117.92
4321,117.92
4322,117.92
4323,117.92
4324,117.92
4325,117.92
4326,102.92
4327,93.17
4328,93.17
4329,93.17
4330,93.17
4331,93.17
4332,93.17
4333,93.17
4334,93.17
4335,93.17
4336,93.17
4337,93.17
4338,93.17
4339,93.17
4340,93.17
4341,93.17
4342,117.92
4343,117.92
4344,117.92
4345,117.92
4346,117.92
4347,117.92
4348,117.92
4349,117.92
4350,102.92
4351,93.17
4352,93.17
4353,93.17
4354,93.17
4355,93.17
4356,93.17
4357,93.17
4358,93.17
4359,93.17
4360,93.17
4361,93.17
4362,93.17
4363,93.17
4364,93.17
4365,93.17
4366,117.92
4367,117.92
4368,117.92
4369,117.92
4370,117.92
4371,117.92
4372,117.92
4373,117.92
4374,102.92
4375,93.17
4376,93.17
4377,104.842101746978
4378,105.642005679327
4379,112.940906411292
4380,117.072283724482
4381,117.655873497142
4382,119.497955600568
4383,118.172947610742
4384,117.784103774802
4385,117.002566952834
4386,116.412649819813
4387,95.67
4388,95.67
4389,95.67
4390,117.92
4391,117.92
4392,117.92
4393,117.92
4394,117.92
4395,117.92
4396,117.92
4397,117.92
4398,102.92
4399,93.17
4400,93.17
4401,104.456909410191
4402,105.006646471114
4403,110.332713604309
4404,116.937548326322
4405,115.104940160142
4406,117.800884167414
4407,117.778087406123
4408,117.334406324277
4409,116.813630457383
4410,116.45906844601
4411,95.67
4412,95.67
4413,95.67
4414,117.92
4415,117.92
4416,117.92
4417,117.92
4418,117.92
4419,117.92
4420,117.92
4421,117.92
4422,102.92
4423,93.17
4424,93.17
4425,104.34447304252
4426,104.876811417403
4427,111.631173320185
4428,116.03990251361
4429,116.272049943323
4430,118.709269378119
4431,118.116101478653
4432,118.966842467717
4433,121.425383625664
4434,116.173979991081
4435,95.67
4436,95.67
4437,95.67
4438,117.92
4439,117.92
4440,117.92
4441,117.92
4442,117.92
4443,117.92
4444,117.92
4445,117.92
4446,102.92
4447,93.17
4448,93.17
4449,104.277345126651
4450,104.777097408729
4451,111.133893120618
4452,116.883175934695
4453,116.601429457815
4454,118.396282892254
4455,116.498202182502
4456,116.739272660632
4457,116.842131400871
4458,117.721214258975
4459,95.67
4460,95.67
4461,95.67
4462,117.92
4463,117.92
4464,117.92
4465,117.92
4466,117.92
4467,117.92
4468,117.92
4469,117.92
4470,102.92
4471,93.17
4472,93.17
4473,104.260719091551
4474,104.749689930154
4475,110.391618980946
4476,116.726148603915
4477,117.683382531839
4478,119.398014326852
4479,118.876190810206
4480,120.167936164273
4481,121.691693555271
4482,121.467134300573
4483,95.67
4484,95.67
4485,95.67
4486,117.92
4487,117.92
4488,117.92
4489,117.92
4490,117.92
4491,117.92
4492,117.92
4493,117.92
4494,102.92
4495,93.17
4496,93.17
4497,93.17
4498,93.17
4499,93.17
4500,93.17
4501,93.17
4502,93.17
4503,93.17
4504,93.17
4505,93.17
4506,93.17
4507,93.17
4508,93.17
4509,93.17
4510,117.92
4511,117.92
4512,117.92
4513,117.92
4514,117.92
4515,117.92
4516,117.92
4517,117.92
4518,102.92
4519,93.17
4520,93.17
4521,93.17
4522,93.17
4523,93.17
4524,93.17
4525,93.17
4526,93.17
4527,93.17
4528,93.17
4529,93.17
4530,93.17
4531,93.17
4532,93.17
4533,93.17
4534,117.92
4535,117.92
4536,117.92
4537,117.92
4538,117.92
4539,117.92
4540,117.92
4541,117.92
4542,102.92
4543,93.17
4544,93.17
4545,104.743847619929
4546,105.499561722174
4547,114.292890343885
4548,122.45213209292
4549,120.519580978362
4550,124.427928787689
4551,122.962400772837
4552,123.595257483838
4553,124.901016917859
4554,123.294435610577
4555,95.67
4556,95.67
4557,95.67
4558,117.92
4559,117.92
4560,117.92
4561,117.92
4562,117.92
4563,117.92
4564,117.92
4565,117.92
4566,102.92
4567,93.17
4568,93.17
4569,104.594158458434
4570,105.27399055557
4571,116.367441892529
4572,120.962062261835
4573,120.531051280061
4574,123.698002601803
4575,124.166443445863
4576,124.920369156801
4577,123.928653075047
4578,123.477926485275
4579,95.67
4580,95.67
4581,95.67
4582,117.92
4583,117.92
4584,117.92
4585,117.92
4586,117.92
4587,117.92
4588,117.92
4589,117.92
4590,102.92
4591,93.17
4592,93.17
4593,104.632683667367
4594,105.33075015955
4595,115.634554711274
4596,123.922735917911
4597,123.187882419655
4598,124.813882676662
4599,124.541432742143
4600,125.356380213055
4601,126.089937574626
4602,124.308606847282
4603,95.67
4604,95.67
4605,95.67
4606,117.92
4607,117.92
4608,117.92
4609,117.92
4610,117.92
4611,117.92
4612,117.92
4613,117.92
4614,102.92
4615,93.17
4616,93.17
4617,104.545415077038
4618,105.153994577849
4619,112.200312658478
4620,115.982829352323
4621,115.99417688256
4622,118.734163365103
4623,122.90296513525
4624,119.973125773818
4625,119.850361488359
4626,119.457022714853
4627,95.67
4628,95.67
4629,95.67
4630,117.92
4631,117.92
4632,117.92
4633,117.92
4634,117.92
4635,117.92
4636,117.92
4637,117.92
4638,102.92
4639,93.17
4640,93.17
4641,104.279904206591
4642,104.778579486976
4643,110.280771643021
4644,113.177933730186
4645,113.717012918502
4646,117.287514413344
4647,117.509911529835
4648,117.228795683611
4649,116.930803094171
4650,116.604482937146
4651,95.67
4652,95.67
4653,95.67
4654,117.92
4655,117.92
4656,117.92
4657,117.92
4658,117.92
4659,117.92
4660,117.92
4661,117.92
4662,102.92
4663,93.17
4664,93.17
4665,93.17
4666,93.17
4667,93.17
4668,93.17
4669,93.17
4670,93.17
4671,93.17
4672,93.17
4673,93.17
4674,93.17
4675,93.17
4676,93.17
4677,93.17
4678,117.92
4679,117.92
4680,117.92
4681,117.92
4682,117.92
4683,117.92
4684,117.92
4685,117.92
4686,102.92
4687,93.17
4688,93.17
4689,93.17
4690,93.17
4691,93.17
4692,93.17
4693,93.17
4694,93.17
4695,93.17
4696,93.17
4697,93.17
4698,93.17
4699,93.17
4700,93.17
4701,93.17
4702,117.92
4703,117.92
4704,117.92
4705,117.92
4706,117.92
4707,117.92
4708,117.92
4709,117.92
4710,102.92
4711,93.17
4712,93.17
4713,104.74444985788
4714,105.506393487393
4715,116.704199634175
4716,122.555420298289
4717,121.072504503027
4718,122.670017959261
4719,123.256987535493
4720,125.440786123302
4721,125.731418600299
4722,125.807751909632
4723,95.67
4724,95.67
4725,95.67
4726,117.92
4727,117.92
4728,117.92
4729,117.92
4730,117.92
4731,117.92
4732,117.92
4733,117.92
4734,102.92
4735,93.17
4736,93.17
4737,104.593316440008
4738,105.270566101612
4739,113.929426980916
4740,123.606005624433
4741,120.991347591151
4742,124.201538504401
4743,126.802554341109
4744,123.581942329298
4745,123.639895157545
4746,121.10237997176
4747,95.67
4748,95.67
4749,95.67
4750,117.92
4751,117.92
4752,117.92
4753,117.92
4754,117.92
4755,117.92
4756,117.92
4757,117.92
4758,102.92
4759,93.17
4760,93.17
4761,104.48033265748
4762,105.094536551368
4763,112.572259265763
4764,121.241183651878
4765,119.322617255145
4766,122.000039850194
4767,121.028101914119
4768,120.736187444212
4769,119.805048043942
4770,117.627613777095
4771,95.67
4772,95.67
4773,95.67
4774,117.92
4775,117.92
4776,117.92
4777,117.92
4778,117.92
4779,117.92
4780,117.92
4781,117.92
4782,102.92
4783,93.17
4784,93.17
4785,104.386212311767
4786,104.943577536261
4787,111.825132608045
4788,117.532387915084
4789,117.272916311706
4790,119.872466435243
4791,122.081090630048
4792,121.190395049476
4793,120.392039830771
4794,117.550884855709
4795,95.67
4796,95.67
4797,95.67
4798,117.92
4799,117.92
4800,117.92
4801,117.92
4802,117.92
4803,117.92
4804,117.92
4805,117.92
4806,102.92
4807,93.17
4808,93.17
4809,104.312468666103
4810,104.834655269397
4811,111.498089905201
4812,117.47078792147
4813,116.31377367179
4814,119.551432158991
4815,120.093679356103
4816,120.614171908844
4817,119.852242254026
4818,120.065501613846
4819,95.67
4820,95.67
4821,95.67
4822,117.92
4823,117.92
4824,117.92
4825,117.92
4826,117.92
4827,117.92
4828,117.92
4829,117.92
4830,102.92
4831,93.17
4832,93.17
4833,93.17
4834,93.17
4835,93.17
4836,93.17
4837,93.17
4838,93.17
4839,93.17
4840,93.17
4841,93.17
4842,93.17
4843,93.17
4844,93.17
4845,93.17
4846,117.92
4847,117.92
4848,117.92
4849,117.92
4850,117.92
4851,117.92
4852,117.92
4853,117.92
4854,102.92
4855,93.17
4856,93.17
4857,93.17
4858,93.17
4859,93.17
4860,93.17
4861,93.17
4862,93.17
4863,93.17
4864,93.17
4865,93.17
4866,93.17
4867,93.17
4868,93.17
4869,93.17
4870,117.92
4871,117.92
4872,117.92
4873,117.92
4874,117.92
4875,117.92
4876,117.92
4877,117.92
4878,102.92
4879,93.17
4880,93.17
4881,104.774290716099
4882,105.554292392806
4883,114.290572658495
4884,119.635364632753
4885,118.917656636796
4886,121.890502658142
4887,121.446159166968
4888,120.771974831445
4889,120.122365177347
4890,119.804408705092
4891,95.67
4892,95.67
4893,95.67
4894,117.92
4895,117.92
4896,117.92
4897,117.92
4898,117.92
4899,117.92
4900,117.92
4901,117.92
4902,102.92
4903,93.17
4904,93.17
4905,104.554009059254
4906,105.196595914491
4907,112.077952715744
4908,118.449261193722
4909,117.248440718279
4910,119.504452277448
4911,119.187645218912
4912,117.828669296787
4913,117.648783974452
4914,115.790151612642
4915,95.67
4916,95.67
4917,95.67
4918,117.92
4919,117.92
4920,117.92
4921,117.92
4922,117.92
4923,117.92
4924,117.92
4925,117.92
4926,102.92
4927,93.17
4928,93.17
4929,104.363334208438
4930,104.905019047612
4931,111.112089476384
4932,115.634380620744
4933,114.259405045312
4934,117.495604274475
4935,117.420438567218
4936,117.580563130763
4937,117.516621103132
4938,116.879130018828
4939,95.67
4940,95.67
4941,95.67
4942,117.92
4943,117.92
4944,117.92
4945,117.92
4946,117.92
4947,117.92
4948,117.92
4949,117.92
4950,102.92
4951,93.17
4952,93.17
4953,104.312883307204
4954,104.8350290844
4955,111.338877296691
4956,120.637860442721
4957,117.005368745392
4958,120.432095493045
4959,123.931927052228
4960,122.086572923687
4961,121.454941338688
4962,121.013741274155
4963,95.67
4964,95.67
4965,95.67
4966,117.92
4967,117.92
4968,117.92
4969,117.92
4970,117.92
4971,117.92
4972,117.92
4973,117.92
4974,102.92
4975,93.17
4976,93.17
4977,104.311507947107
4978,104.827293631008
4979,113.164920984536
4980,120.084346711383
4981,118.200456175484
4982,122.271343122144
4983,120.375272697007
4984,119.790295140854
4985,121.127142936766
4986,121.991817639813
4987,95.67
4988,95.67
4989,95.67
4990,117.92
4991,117.92
4992,117.92
4993,117.92
4994,117.92
4995,117.92
4996,117.92
4997,117.92
4998,102.92
4999,93.17
5000,93.17
5001,93.17
5002,93.17
5003,93.17
5004,93.17
5005,93.17
5006,93.17
5007,93.17
5008,93.17
5009,93.17
5010,93.17
5011,93.17
5012,93.17
5013,93.17
5014,117.92
5015,117.92
5016,117.92
5017,117.92
5018,117.92
5019,117.92
5020,117.92
5021,117.92
5022,102.92
5023,93.17
5024,93.17
5025,93.17
5026,93.17
5027,93.17
5028,93.17
5029,93.17
5030,93.17
5031,93.17
5032,93.17
5033,93.17
5034,93.17
5035,93.17
5036,93.17
5037,93.17
5038,117.92
5039,117.92
5040,117.92
5041,117.92
5042,117.92
5043,117.92
5044,117.92
5045,117.92
5046,102.92
5047,93.17
5048,93.17
5049,104.838952942533
5050,105.652322136603
5051,115.402573087925
5052,124.148384986799
5053,121.935479386797
5054,123.636640960315
5055,122.230430866228
5056,121.929462475483
5057,121.491542021592
5058,120.502412601636
5059,95.67
5060,95.67
5061,95.67
5062,117.92
5063,117.92
5064,117.92
5065,117.92
5066,117.92
5067,117.92
5068,117.92
5069,117.92
5070,102.92
5071,93.17
5072,93.17
5073,104.630499308831
5074,105.33354399079
5075,114.278156203466
5076,118.612036288717
5077,118.319959941352
5078,121.719414803804
5079,122.038794163114
5080,120.825853957568
5081,121.297792006978
5082,120.233075783264
5083,95.67
5084,95.67
5085,95.67
5086,117.92
5087,117.92
5088,117.92
5089,117.92
5090,117.92
5091,117.92
5092,117.92
5093,117.92
5094,102.92
5095,93.17
5096,93.17
5097,104.478934622696
5098,105.088668337815
5099,111.294494973104
5100,119.712317233472
5101,115.485434831682
5102,120.429115762246
5103,120.42552390204
5104,117.729823099299
5105,123.162265849519
5106,120.43938899662
5107,95.67
5108,95.67
5109,95.67
5110,117.92
5111,117.92
5112,117.92
5113,117.92
5114,117.92
5115,117.92
5116,117.92
5117,117.92
5118,102.92
5119,93.17
5120,93.17
5121,104.348368874556
5122,104.880657340985
5123,110.957346782891
5124,117.636867394871
5125,115.928718733264
5126,120.143071670751
5127,120.815561280141
5128,120.632535079914
5129,119.129343251693
5130,117.471302968013
5131,95.67
5132,95.67
5133,95.67
5134,117.92
5135,117.92
5136,117.92
5137,117.92
5138,117.92
5139,117.92
5140,117.92
5141,117.92
5142,102.92
5143,93.17
5144,93.17
5145,104.262916942408
5146,104.748715674239
5147,109.982410399618
5148,114.048074080843
5149,113.944873751648
5150,116.854673350626
5151,117.977275382045
5152,118.11053274121
5153,116.311562256252
5154,115.575590833134
5155,95.67
5156,95.67
5157,95.67
5158,117.92
5159,117.92
5160,117.92
5161,117.92
5162,117.92
5163,117.92
5164,117.92
5165,117.92
5166,102.92
5167,93.17
5168,93.17
5169,93.17
5170,93.17
5171,93.17
5172,93.17
5173,93.17
5174,93.17
5175,93.17
5176,93.17
5177,93.17
5178,93.17
5179,93.17
5180,93.17
5181,93.17
5182,117.92
5183,117.92
5184,117.92
5185,117.92
5186,117.92
5187,117.92
5188,117.92
5189,117.92
5190,102.92
5191,93.17
5192,93.17
5193,93.17
5194,93.17
5195,93.17
5196,93.17
5197,93.17
5198,93.17
5199,93.17
5200,93.17
5201,93.17
5202,93.17
5203,93.17
5204,93.17
5205,93.17
5206,117.92
5207,117.92
5208,117.92
5209,117.92
5210,117.92
5211,117.92
5212,117.92
5213,117.92
5214,102.92
5215,93.17
5216,93.17
5217,104.577978882445
5218,105.2340952688
5219,113.948020617057
5220,122.18671132124
5221,122.346018038776
5222,123.344734677646
5223,123.84897739093
5224,123.277525973301
5225,125.159780426695
5226,124.88676732824
5227,95.67
5228,95.67
5229,95.67
5230,117.92
5231,117.92
5232,117.92
5233,117.92
5234,117.92
5235,117.92
5236,117.92
5237,117.92
5238,102.92
5239,93.17
5240,93.17
5241,104.40692399844
5242,104.986114232328
5243,111.943878213961
5244,119.917968332775
5245,118.818689511372
5246,122.164751370788
5247,121.418426611884
5248,120.840722771249
5249,119.127002361451
5250,118.652597602581
5251,95.67
5252,95.67
5253,95.67
5254,117.92
5255,117.92
5256,117.92
5257,117.92
5258,117.92
5259,117.92
5260,117.92
5261,117.92
5262,102.92
5263,93.17
5264,93.17
5265,104.351111660758
5266,104.902805529267
5267,111.927265027852
5268,116.408744994654
5269,117.582400641039
5270,120.468053549801
5271,119.114596248026
5272,121.586217475838
5273,122.87646623417
5274,119.600518014734
5275,95.67
5276,95.67
5277,95.67
5278,117.92
5279,117.92
5280,117.92
5281,117.92
5282,117.92
5283,117.92
5284,117.92
5285,117.92
5286,102.92
5287,93.17
5288,93.17
5289,104.349133328305
5290,104.884457073425
5291,113.450718318614
5292,117.329824438688
5293,117.690685740277
5294,121.02732240086
5295,120.866140637916
5296,123.866792673403
5297,121.352560334713
5298,119.528644421384
5299,95.67
5300,95.67
5301,95.67
5302,117.92
5303,117.92
5304,117.92
5305,117.92
5306,117.92
5307,117.92
5308,117.92
5309,117.92
5310,102.92
5311,93.17
5312,93.17
5313,104.350824301822
5314,104.895662644207
5315,111.978772488083
5316,116.992309340307
5317,116.029442121512
5318,119.385191007084
5319,119.301943748469
5320,119.392503796915
5321,119.288639343674
5322,118.622910241154
5323,95.67
5324,95.67
5325,95.67
5326,117.92
5327,117.92
5328,117.92
5329,117.92
5330,117.92
5331,117.92
5332,117.92
5333,117.92
5334,102.92
5335,93.17
5336,93.17
5337,93.17
5338,93.17
5339,93.17
5340,93.17
5341,93.17
5342,93.17
5343,93.17
5344,93.17
5345,93.17
5346,93.17
5347,93.17
5348,93.17
5349,93.17
5350,117.92
5351,117.92
5352,117.92
5353,117.92
5354,117.92
5355,117.92
5356,117.92
5357,117.92
5358,102.92
5359,93.17
5360,93.17
5361,93.17
5362,93.17
5363,93.17
5364,93.17
5365,93.17
5366,93.17
5367,93.17
5368,93.17
5369,93.17
5370,93.17
5371,93.17
5372,93.17
5373,93.17
5374,117.92
5375,117.92
5376,117.92
5377,117.92
5378,117.92
5379,117.92
5380,117.92
5381,117.92
5382,102.92
5383,93.17
5384,93.17
5385,104.511989269145
5386,105.153956808413
5387,110.059518033205
5388,113.345485596274
5389,113.27447811248
5390,116.372835067636
5391,116.450206886252
5392,116.514050550485
5393,116.232569008917
5394,115.686520381722
5395,95.67
5396,95.67
5397,95.67
5398,117.92
5399,117.92
5400,117.92
5401,117.92
5402,117.92
5403,117.92
5404,117.92
5405,117.92
5406,102.92
5407,93.17
5408,93.17
5409,104.317391473634
5410,104.840345709499
5411,109.744759649272
5412,112.717277747784
5413,111.607859620262
5414,114.724450756771
5415,115.354203013363
5416,115.577261333459
5417,115.336878157718
5418,113.886452904
5419,95.67
5420,95.67
5421,95.67
5422,117.92
5423,117.92
5424,117.92
5425,117.92
5426,117.92
5427,117.92
5428,117.92
5429,117.92
5430,102.92
5431,93.17
5432,93.17
5433,104.192345445563
5434,104.644672044553
5435,109.052755727313
5436,111.284496986241
5437,111.170369601867
5438,115.215920606672
5439,115.095453340984
5440,115.01551141066
5441,114.358824296978
5442,113.589639854326
5443,95.67
5444,95.67
5445,95.67
5446,117.92
5447,117.92
5448,117.92
5449,117.92
5450,117.92
5451,117.92
5452,117.92
5453,117.92
5454,102.92
5455,93.17
5456,93.17
5457,104.149920124383
5458,104.576294983581
5459,108.456187883365
5460,110.868413498233
5461,110.445997451345
5462,114.13158113057
5463,114.637203660459
5464,114.649133975062
5465,114.488429360629
5466,113.319615504669
5467,95.67
5468,95.67
5469,95.67
5470,117.92
5471,117.92
5472,117.92
5473,117.92
5474,117.92
5475,117.92
5476,117.92
5477,117.92
5478,102.92
5479,93.17
5480,93.17
5481,104.129752372093
5482,104.546658327546
5483,109.043162576503
5484,111.100280890905
5485,111.30924924345
5486,114.602422786784
5487,114.910126038642
5488,114.348873161109
5489,115.008417018907
5490,113.40015703338
5491,95.67
5492,95.67
5493,95.67
5494,117.92
5495,117.92
5496,117.92
5497,117.92
5498,117.92
5499,117.92
5500,117.92
5501,117.92
5502,102.92
5503,93.17
5504,93.17
5505,93.17
5506,93.17
5507,93.17
5508,93.17
5509,93.17
5510,93.17
5511,93.17
5512,93.17
5513,93.17
5514,93.17
5515,93.17
5516,93.17
5517,93.17
5518,117.92
5519,117.92
5520,117.92
5521,117.92
5522,117.92
5523,117.92
5524,117.92
5525,117.92
5526,102.92
5527,93.17
5528,93.17
5529,93.17
5530,93.17
5531,93.17
5532,93.17
5533,93.17
5534,93.17
5535,93.17
5536,93.17
5537,93.17
5538,93.17
5539,93.17
5540,93.17
5541,93.17
5542,117.92
5543,117.92
5544,117.92
5545,117.92
5546,117.92
5547,117.92
5548,117.92
5549,117.92
5550,102.92
5551,93.17
5552,93.17
5553,104.451686135058
5554,105.038624554322
5555,111.174390893032
5556,114.140506471806
5557,113.969700078935
5558,117.573572955933
5559,117.600004938085
5560,117.457720048721
5561,117.009697957984
5562,115.588265026101
5563,95.67
5564,95.67
5565,95.67
5566,117.92
5567,117.92
5568,117.92
5569,117.92
5570,117.92
5571,117.92
5572,117.92
5573,117.92
