tilt_angle;azimuth_angle;weighted_energy_mismatch_kWh;total_energy_production_kWh
0.00;178.76;100467.61;208859.95
0.00;187.07;100467.61;208859.95
0.00;217.62;100467.61;208859.95
0.00;199.88;100467.61;208859.95
0.00;136.15;100467.61;208859.95
0.00;125.57;100467.61;208859.95
0.00;235.49;100467.61;208859.95
0.00;159.87;100467.61;208859.95
0.00;196.21;100467.61;208859.95
0.00;180.90;100467.61;208859.95
0.00;175.53;100467.61;208859.95
0.00;201.37;100467.61;208859.95
0.00;244.51;100467.61;208859.95
0.00;190.00;100467.61;208859.95
0.00;121.01;100467.61;208859.95
0.00;224.29;100467.61;208859.95
0.00;241.46;100467.61;208859.95
0.00;124.41;100467.61;208859.95
0.00;259.60;100467.61;208859.95
0.00;203.91;100467.61;208859.95
0.00;221.73;100467.61;208859.95
0.00;253.05;100467.61;208859.95
0.00;159.16;100467.61;208859.95
0.00;222.67;100467.61;208859.95
0.00;147.80;100467.61;208859.95
0.00;215.40;100467.61;208859.95
0.00;120.28;100467.61;208859.95
0.00;168.14;100467.61;208859.95
0.00;137.43;100467.61;208859.95
0.00;228.73;100467.61;208859.95
0.00;152.53;100467.61;208859.95
0.00;96.83;100467.61;208859.95
0.00;108.74;100467.61;208859.95
0.00;171.85;100467.61;208859.95
0.00;183.80;100467.61;208859.95
0.00;190.13;100467.61;208859.95
0.00;92.42;100467.61;208859.95
0.00;222.00;100467.61;208859.95
0.00;208.48;100467.61;208859.95
0.00;142.37;100467.61;208859.95
0.00;127.06;100467.61;208859.95
0.00;137.79;100467.61;208859.95
0.00;132.36;100467.61;208859.95
0.00;182.39;100467.61;208859.95
0.00;173.48;100467.61;208859.95
0.00;160.63;100467.61;208859.95
0.00;100.77;100467.61;208859.95
0.00;237.89;100467.61;208859.95
0.00;199.65;100467.61;208859.95
0.00;185.77;100467.61;208859.95
0.00;202.44;100467.61;208859.95
0.00;123.07;100467.61;208859.95
0.00;114.93;100467.61;208859.95
0.00;145.55;100467.61;208859.95
0.00;124.63;100467.61;208859.95
0.00;193.35;100467.61;208859.95
0.00;124.33;100467.61;208859.95
0.00;134.60;100467.61;208859.95
0.00;208.82;100467.61;208859.95
0.00;122.67;100467.61;208859.95
0.00;177.75;100467.61;208859.95
0.00;135.19;100467.61;208859.95
0.00;149.14;100467.61;208859.95
0.00;129.26;100467.61;208859.95
0.00;208.45;100467.61;208859.95
0.00;144.34;100467.61;208859.95
0.00;151.02;100467.61;208859.95
0.00;146.92;100467.61;208859.95
0.00;122.92;100467.61;208859.95
0.00;268.72;100467.61;208859.95
0.00;143.94;100467.61;208859.95
0.00;204.86;100467.61;208859.95
0.00;145.63;100467.61;208859.95
0.00;212.92;100467.61;208859.95
0.00;139.95;100467.61;208859.95
0.00;199.46;100467.61;208859.95
0.00;220.09;100467.61;208859.95
0.00;144.80;100467.61;208859.95
0.00;260.93;100467.61;208859.95
0.00;117.14;100467.61;208859.95
0.00;106.83;100467.61;208859.95
0.00;192.47;100467.61;208859.95
0.00;255.48;100467.61;208859.95
0.00;144.34;100467.61;208859.95
0.00;184.52;100467.61;208859.95
0.00;197.32;100467.61;208859.95
0.00;135.57;100467.61;208859.95
0.00;166.72;100467.61;208859.95
0.00;150.54;100467.61;208859.95
0.00;227.69;100467.61;208859.95
0.00;106.19;100467.61;208859.95
0.00;133.95;100467.61;208859.95
0.00;197.42;100467.61;208859.95
0.00;215.93;100467.61;208859.95
0.00;255.00;100467.61;208859.95
0.00;192.37;100467.61;208859.95
0.00;244.78;100467.61;208859.95
0.00;205.21;100467.61;208859.95
0.00;143.14;100467.61;208859.95
0.00;195.79;100467.61;208859.95
0.00;216.08;100467.61;208859.95
0.00;155.01;100467.61;208859.95
0.00;138.27;100467.61;208859.95
0.00;121.30;100467.61;208859.95
0.00;98.02;100467.61;208859.95
0.00;128.50;100467.61;208859.95
0.00;232.19;100467.61;208859.95
0.00;196.83;100467.61;208859.95
0.00;136.33;100467.61;208859.95
0.00;263.07;100467.61;208859.95
0.00;198.97;100467.61;208859.95
0.00;185.32;100467.61;208859.95
0.00;220.30;100467.61;208859.95
0.00;120.80;100467.61;208859.95
0.00;90.93;100467.61;208859.95
0.00;172.63;100467.61;208859.95
0.00;202.79;100467.61;208859.95
0.00;102.72;100467.61;208859.95
0.00;151.80;100467.61;208859.95
0.00;254.60;100467.61;208859.95
0.00;267.07;100467.61;208859.95
0.00;102.03;100467.61;208859.95
0.00;208.90;100467.61;208859.95
0.00;245.04;100467.61;208859.95
0.00;222.06;100467.61;208859.95
0.00;269.95;100467.61;208859.95
0.00;227.38;100467.61;208859.95
0.00;178.37;100467.61;208859.95
0.00;149.28;100467.61;208859.95
0.00;144.03;100467.61;208859.95
0.00;106.21;100467.61;208859.95
0.00;156.25;100467.61;208859.95
0.00;263.67;100467.61;208859.95
0.00;216.91;100467.61;208859.95
0.00;126.07;100467.61;208859.95
0.00;244.95;100467.61;208859.95
0.00;263.40;100467.61;208859.95
0.00;164.41;100467.61;208859.95
0.00;161.94;100467.61;208859.95
0.00;253.02;100467.61;208859.95
0.00;128.06;100467.61;208859.95
0.00;231.52;100467.61;208859.95
0.00;177.78;100467.61;208859.95
0.00;139.16;100467.61;208859.95
0.00;200.97;100467.61;208859.95
0.00;194.07;100467.61;208859.95
0.00;163.62;100467.61;208859.95
0.00;148.71;100467.61;208859.95
0.00;149.66;100467.61;208859.95
0.00;190.58;100467.61;208859.95
0.00;210.65;100467.61;208859.95
0.00;266.29;100467.61;208859.95
0.00;124.90;100467.61;208859.95
0.00;138.53;100467.61;208859.95
0.00;122.08;100467.61;208859.95
0.00;171.17;100467.61;208859.95
0.00;170.10;100467.61;208859.95
0.00;265.40;100467.61;208859.95
0.00;164.99;100467.61;208859.95
0.00;135.94;100467.61;208859.95
0.00;100.83;100467.61;208859.95
0.00;228.69;100467.61;208859.95
0.00;166.58;100467.61;208859.95
0.00;158.37;100467.61;208859.95
0.00;168.80;100467.61;208859.95
0.00;204.05;100467.61;208859.95
0.00;103.18;100467.61;208859.95
0.00;112.39;100467.61;208859.95
0.00;117.41;100467.61;208859.95
0.00;134.05;100467.61;208859.95
0.00;255.89;100467.61;208859.95
0.00;210.88;100467.61;208859.95
0.00;238.15;100467.61;208859.95
0.00;148.73;100467.61;208859.95
0.00;157.85;100467.61;208859.95
0.00;255.27;100467.61;208859.95
0.00;149.06;100467.61;208859.95
0.00;193.08;100467.61;208859.95
0.00;189.88;100467.61;208859.95
0.00;116.20;100467.61;208859.95
0.00;218.10;100467.61;208859.95
0.00;175.70;100467.61;208859.95
0.00;187.51;100467.61;208859.95
0.00;169.51;100467.61;208859.95
0.00;169.41;100467.61;208859.95
0.00;154.74;100467.61;208859.95
0.00;222.48;100467.61;208859.95
0.00;173.51;100467.61;208859.95
0.00;198.94;100467.61;208859.95
0.00;112.44;100467.61;208859.95
0.00;90.94;100467.61;208859.95
0.00;214.57;100467.61;208859.95
0.00;156.10;100467.61;208859.95
0.00;181.26;100467.61;208859.95
0.00;168.14;100467.61;208859.95
0.00;235.05;100467.61;208859.95
0.00;150.11;100467.61;208859.95
0.00;198.02;100467.61;208859.95
0.00;123.68;100467.61;208859.95
0.00;155.22;100467.61;208859.95
0.00;262.10;100467.61;208859.95
0.00;109.42;100467.61;208859.95
0.00;144.96;100467.61;208859.95
0.00;100.30;100467.61;208859.95
0.00;148.75;100467.61;208859.95
0.00;152.13;100467.61;208859.95
0.00;198.28;100467.61;208859.95
0.00;198.99;100467.61;208859.95
0.00;127.56;100467.61;208859.95
0.00;125.80;100467.61;208859.95
0.00;252.40;100467.61;208859.95
0.00;191.95;100467.61;208859.95
0.00;147.50;100467.61;208859.95
0.00;268.64;100467.61;208859.95
0.00;94.20;100467.61;208859.95
0.00;233.03;100467.61;208859.95
0.00;201.82;100467.61;208859.95
0.00;255.34;100467.61;208859.95
0.00;107.24;100467.61;208859.95
0.00;169.15;100467.61;208859.95
0.00;193.03;100467.61;208859.95
0.00;169.21;100467.61;208859.95
0.00;147.32;100467.61;208859.95
0.00;161.46;100467.61;208859.95
0.00;165.90;100467.61;208859.95
0.00;159.21;100467.61;208859.95
0.00;133.19;100467.61;208859.95
0.00;260.41;100467.61;208859.95
0.00;206.52;100467.61;208859.95
0.00;193.91;100467.61;208859.95
0.00;147.90;100467.61;208859.95
0.00;110.30;100467.61;208859.95
0.00;154.30;100467.61;208859.95
0.00;170.10;100467.61;208859.95
0.00;259.19;100467.61;208859.95
0.00;128.09;100467.61;208859.95
0.00;205.55;100467.61;208859.95
0.00;245.87;100467.61;208859.95
0.00;248.99;100467.61;208859.95
0.00;123.87;100467.61;208859.95
0.00;167.90;100467.61;208859.95
0.00;165.36;100467.61;208859.95
0.00;130.91;100467.61;208859.95
0.00;163.21;100467.61;208859.95
0.00;166.39;100467.61;208859.95
0.00;99.37;100467.61;208859.95
0.00;267.50;100467.61;208859.95
0.00;182.43;100467.61;208859.95
0.00;126.81;100467.61;208859.95
0.00;145.42;100467.61;208859.95
0.00;269.14;100467.61;208859.95
0.00;146.87;100467.61;208859.95
0.00;147.09;100467.61;208859.95
0.00;154.17;100467.61;208859.95
0.00;250.90;100467.61;208859.95
0.00;201.60;100467.61;208859.95
0.00;139.68;100467.61;208859.95
0.00;266.66;100467.61;208859.95
0.00;218.36;100467.61;208859.95
0.00;124.19;100467.61;208859.95
0.00;205.53;100467.61;208859.95
0.00;199.64;100467.61;208859.95
0.00;163.06;100467.61;208859.95
0.00;196.96;100467.61;208859.95
0.00;194.22;100467.61;208859.95
0.00;161.67;100467.61;208859.95
0.00;199.36;100467.61;208859.95
0.00;225.06;100467.61;208859.95
0.00;163.65;100467.61;208859.95
0.00;202.31;100467.61;208859.95
0.00;193.13;100467.61;208859.95
0.00;223.30;100467.61;208859.95
0.00;121.37;100467.61;208859.95
0.00;144.27;100467.61;208859.95
0.00;129.85;100467.61;208859.95
0.00;157.70;100467.61;208859.95
0.00;137.41;100467.61;208859.95
0.00;192.45;100467.61;208859.95
0.00;176.01;100467.61;208859.95
0.00;213.82;100467.61;208859.95
0.00;195.83;100467.61;208859.95
0.00;176.82;100467.61;208859.95
0.00;105.28;100467.61;208859.95
0.00;203.58;100467.61;208859.95
0.00;206.22;100467.61;208859.95
0.00;155.48;100467.61;208859.95
0.00;259.34;100467.61;208859.95
0.00;102.07;100467.61;208859.95
0.00;131.05;100467.61;208859.95
0.00;251.40;100467.61;208859.95
0.00;254.77;100467.61;208859.95
0.00;159.90;100467.61;208859.95
0.00;154.45;100467.61;208859.95
0.00;99.85;100467.61;208859.95
0.00;100.12;100467.61;208859.95
0.00;234.51;100467.61;208859.95
0.00;219.67;100467.61;208859.95
0.00;92.52;100467.61;208859.95
0.00;94.60;100467.61;208859.95
0.00;104.11;100467.61;208859.95
0.00;155.88;100467.61;208859.95
0.00;177.02;100467.61;208859.95
0.00;127.78;100467.61;208859.95
0.00;257.66;100467.61;208859.95
0.00;165.52;100467.61;208859.95
0.00;260.20;100467.61;208859.95
0.00;122.88;100467.61;208859.95
0.00;177.94;100467.61;208859.95
0.00;128.58;100467.61;208859.95
0.00;210.87;100467.61;208859.95
0.00;105.14;100467.61;208859.95
0.00;187.74;100467.61;208859.95
0.00;141.13;100467.61;208859.95
0.00;151.76;100467.61;208859.95
0.00;132.55;100467.61;208859.95
0.00;109.72;100467.61;208859.95
0.00;262.84;100467.61;208859.95
0.00;157.60;100467.61;208859.95
0.00;173.25;100467.61;208859.95
0.00;120.47;100467.61;208859.95
0.00;259.63;100467.61;208859.95
0.00;163.27;100467.61;208859.95
0.00;141.47;100467.61;208859.95
0.00;116.68;100467.61;208859.95
0.00;97.94;100467.61;208859.95
0.00;171.98;100467.61;208859.95
0.00;230.58;100467.61;208859.95
0.00;200.16;100467.61;208859.95
0.00;225.89;100467.61;208859.95
0.00;208.88;100467.61;208859.95
0.00;167.28;100467.61;208859.95
0.00;174.37;100467.61;208859.95
0.00;221.87;100467.61;208859.95
0.00;102.47;100467.61;208859.95
0.00;145.08;100467.61;208859.95
0.00;206.07;100467.61;208859.95
0.00;252.57;100467.61;208859.95
0.00;248.79;100467.61;208859.95
0.00;241.93;100467.61;208859.95
0.00;226.78;100467.61;208859.95
0.00;188.70;100467.61;208859.95
0.00;94.54;100467.61;208859.95
0.00;127.81;100467.61;208859.95
0.00;110.08;100467.61;208859.95
0.00;121.60;100467.61;208859.95
0.00;110.66;100467.61;208859.95
0.00;199.94;100467.61;208859.95
0.00;172.31;100467.61;208859.95
0.00;176.28;100467.61;208859.95
0.00;259.52;100467.61;208859.95
0.00;260.38;100467.61;208859.95
0.00;136.27;100467.61;208859.95
0.00;163.59;100467.61;208859.95
0.00;180.41;100467.61;208859.95
0.00;126.92;100467.61;208859.95
0.00;117.40;100467.61;208859.95
0.00;260.04;100467.61;208859.95
0.00;169.57;100467.61;208859.95
0.00;192.79;100467.61;208859.95
0.00;100.87;100467.61;208859.95
0.00;257.79;100467.61;208859.95
0.00;199.00;100467.61;208859.95
0.00;230.54;100467.61;208859.95
0.00;128.74;100467.61;208859.95
0.00;193.99;100467.61;208859.95
0.00;118.23;100467.61;208859.95
0.00;208.32;100467.61;208859.95
0.00;124.04;100467.61;208859.95
0.00;147.50;100467.61;208859.95
0.00;91.73;100467.61;208859.95
0.00;171.36;100467.61;208859.95
0.00;235.43;100467.61;208859.95
0.00;179.84;100467.61;208859.95
0.00;134.09;100467.61;208859.95
0.00;132.95;100467.61;208859.95
0.00;244.13;100467.61;208859.95
0.00;124.64;100467.61;208859.95
0.00;153.70;100467.61;208859.95
0.00;229.29;100467.61;208859.95
0.00;206.24;100467.61;208859.95
0.00;186.73;100467.61;208859.95
0.00;141.64;100467.61;208859.95
0.00;153.94;100467.61;208859.95
0.00;160.94;100467.61;208859.95
0.00;110.79;100467.61;208859.95
0.00;140.73;100467.61;208859.95
0.00;133.50;100467.61;208859.95
0.00;242.43;100467.61;208859.95
0.00;212.20;100467.61;208859.95
0.00;182.17;100467.61;208859.95
0.00;114.78;100467.61;208859.95
0.00;218.86;100467.61;208859.95
0.00;251.71;100467.61;208859.95
0.00;248.81;100467.61;208859.95
0.00;193.76;100467.61;208859.95
0.00;101.74;100467.61;208859.95
0.00;229.96;100467.61;208859.95
0.00;178.51;100467.61;208859.95
0.00;140.47;100467.61;208859.95
0.00;148.23;100467.61;208859.95
0.00;248.51;100467.61;208859.95
0.00;192.64;100467.61;208859.95
0.00;97.31;100467.61;208859.95
0.00;91.94;100467.61;208859.95
0.00;196.40;100467.61;208859.95
0.00;154.79;100467.61;208859.95
0.00;162.14;100467.61;208859.95
0.00;196.11;100467.61;208859.95
0.00;101.66;100467.61;208859.95
0.00;211.95;100467.61;208859.95
0.00;183.89;100467.61;208859.95
0.00;222.98;100467.61;208859.95
0.00;102.63;100467.61;208859.95
0.00;180.51;100467.61;208859.95
0.00;184.44;100467.61;208859.95
0.00;219.48;100467.61;208859.95
0.00;213.24;100467.61;208859.95
0.00;152.41;100467.61;208859.95
0.00;255.35;100467.61;208859.95
0.00;102.03;100467.61;208859.95
0.00;181.20;100467.61;208859.95
0.00;137.78;100467.61;208859.95
0.00;267.33;100467.61;208859.95
0.00;142.14;100467.61;208859.95
0.00;107.04;100467.61;208859.95
0.00;114.21;100467.61;208859.95
0.00;106.26;100467.61;208859.95
0.00;203.98;100467.61;208859.95
0.00;267.12;100467.61;208859.95
0.00;117.04;100467.61;208859.95
0.00;256.25;100467.61;208859.95
0.00;171.22;100467.61;208859.95
0.00;214.05;100467.61;208859.95
0.00;155.39;100467.61;208859.95
0.00;122.62;100467.61;208859.95
0.00;220.22;100467.61;208859.95
0.00;138.73;100467.61;208859.95
0.00;133.84;100467.61;208859.95
0.00;244.78;100467.61;208859.95
0.00;217.20;100467.61;208859.95
0.00;129.25;100467.61;208859.95
0.00;110.65;100467.61;208859.95
0.00;227.20;100467.61;208859.95
0.00;234.88;100467.61;208859.95
0.00;269.98;100467.61;208859.95
0.00;164.86;100467.61;208859.95
0.00;97.48;100467.61;208859.95
0.00;151.39;100467.61;208859.95
0.00;178.37;100467.61;208859.95
0.00;102.19;100467.61;208859.95
0.00;106.28;100467.61;208859.95
0.00;229.32;100467.61;208859.95
0.00;118.69;100467.61;208859.95
0.00;159.32;100467.61;208859.95
0.00;111.64;100467.61;208859.95
0.00;235.10;100467.61;208859.95
0.00;251.18;100467.61;208859.95
0.00;167.19;100467.61;208859.95
0.00;108.65;100467.61;208859.95
0.00;145.22;100467.61;208859.95
0.00;187.72;100467.61;208859.95
0.00;210.61;100467.61;208859.95
0.00;251.35;100467.61;208859.95
0.00;119.13;100467.61;208859.95
0.00;174.30;100467.61;208859.95
0.00;164.07;100467.61;208859.95
0.00;138.67;100467.61;208859.95
0.00;155.35;100467.61;208859.95
0.00;173.61;100467.61;208859.95
0.00;213.62;100467.61;208859.95
0.00;138.68;100467.61;208859.95
0.00;127.58;100467.61;208859.95
0.00;199.01;100467.61;208859.95
0.00;183.42;100467.61;208859.95
0.00;154.94;100467.61;208859.95
0.00;225.87;100467.61;208859.95
0.00;112.39;100467.61;208859.95
0.00;110.15;100467.61;208859.95
0.00;205.17;100467.61;208859.95
0.00;232.71;100467.61;208859.95
0.00;174.29;100467.61;208859.95
0.00;222.92;100467.61;208859.95
0.00;174.61;100467.61;208859.95
0.00;157.27;100467.61;208859.95
0.00;258.20;100467.61;208859.95
0.00;166.55;100467.61;208859.95
0.00;117.79;100467.61;208859.95
0.00;153.96;100467.61;208859.95
0.00;111.66;100467.61;208859.95
0.00;145.59;100467.61;208859.95
0.00;101.93;100467.61;208859.95
0.00;128.55;100467.61;208859.95
0.00;130.24;100467.61;208859.95
0.00;260.13;100467.61;208859.95
0.00;263.92;100467.61;208859.95
0.00;168.69;100467.61;208859.95
0.00;103.38;100467.61;208859.95
0.00;164.50;100467.61;208859.95
0.00;93.09;100467.61;208859.95
0.00;101.65;100467.61;208859.95
0.00;120.07;100467.61;208859.95
0.00;150.68;100467.61;208859.95
0.00;108.40;100467.61;208859.95
0.00;242.22;100467.61;208859.95
0.00;196.76;100467.61;208859.95
0.00;141.76;100467.61;208859.95
0.00;132.08;100467.61;208859.95
0.00;169.09;100467.61;208859.95
0.00;183.58;100467.61;208859.95
0.00;215.67;100467.61;208859.95
0.00;124.95;100467.61;208859.95
0.00;157.42;100467.61;208859.95
0.00;204.69;100467.61;208859.95
0.00;145.27;100467.61;208859.95
0.00;233.00;100467.61;208859.95
0.00;250.49;100467.61;208859.95
0.00;155.36;100467.61;208859.95
0.00;145.86;100467.61;208859.95
0.00;126.09;100467.61;208859.95
0.00;126.44;100467.61;208859.95
0.00;133.66;100467.61;208859.95
0.00;199.36;100467.61;208859.95
0.00;188.18;100467.61;208859.95
0.00;114.86;100467.61;208859.95
0.00;106.86;100467.61;208859.95
0.00;196.68;100467.61;208859.95
0.00;224.74;100467.61;208859.95
0.00;176.72;100467.61;208859.95
0.00;165.05;100467.61;208859.95
0.00;100.84;100467.61;208859.95
0.00;176.79;100467.61;208859.95
0.00;155.68;100467.61;208859.95
0.00;173.76;100467.61;208859.95
0.00;114.03;100467.61;208859.95
0.00;128.31;100467.61;208859.95
0.00;250.52;100467.61;208859.95
0.00;91.15;100467.61;208859.95
0.00;163.57;100467.61;208859.95
0.00;256.40;100467.61;208859.95
0.00;233.16;100467.61;208859.95
0.00;229.58;100467.61;208859.95
0.00;143.48;100467.61;208859.95
0.00;192.89;100467.61;208859.95
0.00;260.19;100467.61;208859.95
0.00;239.69;100467.61;208859.95
0.00;130.58;100467.61;208859.95
0.00;109.08;100467.61;208859.95
0.00;166.55;100467.61;208859.95
0.00;125.92;100467.61;208859.95
0.00;176.51;100467.61;208859.95
0.00;241.82;100467.61;208859.95
0.00;121.01;100467.61;208859.95
0.00;95.27;100467.61;208859.95
0.00;145.17;100467.61;208859.95
0.00;130.67;100467.61;208859.95
0.00;137.37;100467.61;208859.95
0.00;268.39;100467.61;208859.95
0.00;126.57;100467.61;208859.95
0.00;103.94;100467.61;208859.95
0.00;169.87;100467.61;208859.95
0.00;210.16;100467.61;208859.95
0.00;151.33;100467.61;208859.95
0.00;247.99;100467.61;208859.95
0.00;229.08;100467.61;208859.95
0.00;101.64;100467.61;208859.95
0.00;156.63;100467.61;208859.95
0.00;254.66;100467.61;208859.95
0.00;197.93;100467.61;208859.95
0.00;134.62;100467.61;208859.95
0.00;231.14;100467.61;208859.95
0.00;216.44;100467.61;208859.95
0.00;161.58;100467.61;208859.95
0.00;113.61;100467.61;208859.95
0.00;140.27;100467.61;208859.95
0.00;108.73;100467.61;208859.95
0.00;106.58;100467.61;208859.95
0.00;129.10;100467.61;208859.95
0.00;234.60;100467.61;208859.95
0.00;96.58;100467.61;208859.95
0.00;186.97;100467.61;208859.95
0.00;220.83;100467.61;208859.95
0.00;139.50;100467.61;208859.95
0.00;119.68;100467.61;208859.95
0.00;126.26;100467.61;208859.95
0.00;111.44;100467.61;208859.95
0.00;146.04;100467.61;208859.95
0.00;168.48;100467.61;208859.95
0.00;224.91;100467.61;208859.95
0.00;183.81;100467.61;208859.95
0.00;139.87;100467.61;208859.95
0.00;257.88;100467.61;208859.95
0.00;248.34;100467.61;208859.95
0.00;195.25;100467.61;208859.95
0.00;119.56;100467.61;208859.95
0.00;171.14;100467.61;208859.95
0.00;154.17;100467.61;208859.95
0.00;98.01;100467.61;208859.95
