datetime,SolRad_Hor,SolRad_Dif,Air Temp,WS_10m,zenith,azimuth,Load (kW),DNI,total_irradiance,cell_temperature,dc_power_output_per_panel,ac_power_output,E_incident,E_effective,E_ac,temperature_factor,PR,mismatch,weighting_factor,optimal_tilt,optimal_azimuth,optimal_battery_capacity,hour,day,month,dayofweek,is_weekend,param_number_of_panels,param_panel_area,param_total_panel_area,param_panel_efficiency,param_panel_power,param_temp_coeff,param_battery_efficiency,param_depth_of_discharge
2023-02-01 17:00:00+02:00,0.0,0.0,12.75,,82.21658567344593,241.26154729292773,113.075992110102,0.0,0.0,12.75,0.0,0.0,0.0,0.0,0.0,1.0539,0.0,,0.5918667939464518,44.014518456806286,122.55138883577688,51.0,17,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 18:00:00+02:00,0.0,0.0,12.93,,93.11528885397824,250.72726450555334,110.67,0.0,0.0,12.93,0.0,0.0,0.0,0.0,0.0,1.053108,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,18,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 19:00:00+02:00,0.0,0.0,12.94,,104.5231097066018,259.52997915291826,110.67,0.0,0.0,12.94,0.0,0.0,0.0,0.0,0.0,1.053064,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,19,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 20:00:00+02:00,0.0,0.0,13.13,,116.25842271162112,268.3399009290874,110.67,0.0,0.0,13.13,0.0,0.0,0.0,0.0,0.0,1.052228,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,20,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 21:00:00+02:00,0.0,0.0,13.55,,128.04119698969794,278.03009611488466,117.92,0.0,0.0,13.55,0.0,0.0,0.0,0.0,0.0,1.05038,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,21,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 22:00:00+02:00,0.0,0.0,13.13,,139.49415744844146,290.0632010691378,117.92,0.0,0.0,13.13,0.0,0.0,0.0,0.0,0.0,1.052228,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,22,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-01 23:00:00+02:00,0.0,0.0,13.37,,149.87417053588422,307.38809727258604,117.92,0.0,0.0,13.37,0.0,0.0,0.0,0.0,0.0,1.051172,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,23,1,2,2,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 00:00:00+02:00,0.0,0.0,13.68,,157.34570717056977,335.4138138204405,117.92,0.0,0.0,13.68,0.0,0.0,0.0,0.0,0.0,1.049808,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,0,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 01:00:00+02:00,0.0,0.0,13.89,,158.45673848174567,14.0621436864771,117.92,0.0,0.0,13.89,0.0,0.0,0.0,0.0,0.0,1.048884,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,1,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 02:00:00+02:00,0.0,0.0,13.81,,152.41170025589201,45.913183531987215,117.92,0.0,0.0,13.81,0.0,0.0,0.0,0.0,0.0,1.049236,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,2,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 03:00:00+02:00,0.0,0.0,13.62,,142.58828336699185,65.63848744833001,117.92,0.0,0.0,13.62,0.0,0.0,0.0,0.0,0.0,1.0500720000000001,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,3,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 04:00:00+02:00,0.0,0.0,13.68,,131.32818336083682,78.76831387737201,117.92,0.0,0.0,13.68,0.0,0.0,0.0,0.0,0.0,1.049808,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,4,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 05:00:00+02:00,0.0,0.0,13.71,,119.58081519116283,88.92551146371426,117.92,0.0,0.0,13.71,0.0,0.0,0.0,0.0,0.0,1.049676,0.0,,0.0,44.014518456806286,122.55138883577688,51.0,5,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 06:00:00+02:00,14.0,14.0,13.64,,107.78679369267468,97.87149551888007,93.17,0.0,12.525609710476843,14.070567833797643,2.7870512201705955,2260.855949802387,17379.158217189513,15390.41861212053,2260.855949802387,1.0480895015312903,0.891027892786979,,0.0,44.014518456806286,122.55138883577688,51.0,6,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 07:00:00+02:00,52.0,52.0,13.78,,96.23790830963675,106.59235549604921,93.17,0.0,46.52369321034256,15.379251954105525,10.295031105272283,8351.329232596876,64551.159092418195,57164.41198787626,8351.329232596876,1.0423312914019356,0.8861325800963287,,0.0,44.014518456806286,122.55138883577688,51.0,7,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 08:00:00+02:00,57.0,57.0,13.95,,85.04976619229842,115.7938197430637,110.405490992279,340.21378919636606,413.86302660366334,28.176541539500928,86.63461998197825,70278.00372938075,574230.8107823168,508520.1738468562,70278.00372938075,0.9860232172261959,0.8382625607836657,,0.5124645252178213,44.014518456806286,122.55138883577688,51.0,8,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 09:00:00+02:00,95.0,95.0,13.91,,75.00941756036337,126.10927466383635,110.65043409116,6.8925099999469115,92.03470833224216,17.073693098920824,20.220298149736767,16402.705859066464,127697.23746390268,113084.53008022878,16402.705859066464,1.0348757503647483,0.8797942902744709,,0.5197474421320921,44.014518456806286,122.55138883577688,51.0,9,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 10:00:00+02:00,121.0,121.0,13.66,,66.24974961330703,138.15405987205907,111.460967148708,0.0,108.25705535483557,17.381336277822474,23.753285585551055,19268.665266999014,150205.5817342808,133017.18943332744,19268.665266999014,1.033522120377581,0.8786435087111437,,0.5438471001398482,44.014518456806286,122.55138883577688,51.0,10,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 11:00:00+02:00,97.0,97.0,13.58,,59.49973832582274,152.3968619552653,110.408751923576,0.0,86.7845815654467,16.56321999131223,19.108212155326704,15500.581700401022,120412.73907624165,106633.61466969225,15500.581700401022,1.0371218320382263,0.8817037850434029,,0.5125614828043291,44.014518456806286,122.55138883577688,51.0,11,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 12:00:00+02:00,109.0,109.0,13.48,,55.546548368253205,168.76924425122343,109.460705646383,0.0,97.52081846014113,16.832278134567353,21.447604659092026,17398.29689945545,135309.1604052612,119825.40205150982,17398.29689945545,1.0359379762079037,0.8806973361052971,,0.48437313090046535,44.014518456806286,122.55138883577688,51.0,12,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
2023-02-02 13:00:00+02:00,84.0,84.0,13.49,,55.017294459283804,186.236851598797,108.605209580106,0.0,75.15365826286106,16.07340700278585,16.581703675039456,13451.078021192006,104274.9493031371,92342.51167272318,13451.078021192006,1.0392770091877424,0.8835359977993843,,0.4589365833935361,44.014518456806286,122.55138883577688,51.0,13,2,2,3,False,845,1.6401,1385.8845,0.14633254069873788,240,-0.0044,0.9,0.8
